"payment_id";"loan_id";"payment_date";"payment_amount"
776;19530;"2021-03-08";25843.39
777;16205;"2024-07-24";75908.11
778;24953;"2025-01-19";26474.72
779;34270;"2021-06-23";9481.31
780;25641;"2024-06-01";75303.75
781;31304;"2021-09-19";68116.05
782;20365;"2025-01-20";62215.19
783;15984;"2022-05-14";87090.91
784;12063;"2025-03-30";15603.28
785;34269;"2023-04-27";38085.07
786;30397;"2022-03-23";84293.6
787;24367;"2025-08-26";55858.89
788;5812;"2025-03-31";99357.66
789;39993;"2023-08-19";71064.83
790;46032;"2022-09-15";61488.83
791;13877;"2024-10-27";54345.76
792;48175;"2023-02-17";5239.6
793;19038;"2024-06-11";37929.1
794;48486;"2021-04-27";28702.54
795;34862;"2022-11-01";68355.08
796;4527;"2025-09-03";71690.45
797;16800;"2024-08-14";78227.48
798;39591;"2021-03-27";3898.97
799;22127;"2025-02-28";34507.94
800;30980;"2023-08-29";28604.24
801;14597;"2025-09-01";87472.11
802;29643;"2024-12-02";69324.42
803;4101;"2021-03-26";91152.4
804;26927;"2024-05-15";80325.08
805;33789;"2025-11-10";89253.69
806;32804;"2021-07-12";63792.9
807;37713;"2023-04-05";46891.14
808;18223;"2022-02-22";3868.82
809;44912;"2022-08-27";73057.53
810;19819;"2025-07-21";13715.7
811;44036;"2025-05-22";2612.04
812;10152;"2022-10-18";84246.45
813;49005;"2021-01-15";63777.36
814;5112;"2021-12-04";46383.71
815;29676;"2024-04-13";40059.88
816;26117;"2021-07-29";76139.22
817;24866;"2021-03-29";54701.02
818;24608;"2022-01-12";50994.52
819;22392;"2022-05-13";84966.51
820;30552;"2023-06-02";27968.06
821;1668;"2024-07-05";96235.28
822;35585;"2021-03-04";61178.18
823;46918;"2023-12-30";27459.67
824;41888;"2025-07-15";27954.93
825;11977;"2025-04-18";59790.9
826;46084;"2025-03-20";39653.26
827;27698;"2024-03-05";35606.87
828;20217;"2021-12-04";42178.99
829;15773;"2023-12-07";29389.72
830;18641;"2021-07-16";99141.57
831;35528;"2025-11-21";48926.66
832;1695;"2024-07-14";66857.38
833;35053;"2025-04-18";80564.99
834;21973;"2021-01-10";60252.52
835;2010;"2025-01-05";69174.69
836;19554;"2024-09-05";7294.57
837;7244;"2023-06-13";65859.26
838;25377;"2023-12-10";99442.66
839;814;"2024-11-06";14382.26
840;33267;"2021-12-26";93231.23
841;49313;"2022-09-05";97731.6
842;5064;"2022-09-01";42277.49
843;46939;"2021-09-16";16991.2
844;33247;"2025-07-28";4593.28
845;39827;"2021-07-03";60632.23
846;27729;"2024-06-22";3587.99
847;6625;"2022-02-13";30807.94
848;27202;"2025-04-17";27723.74
849;42038;"2023-05-01";6401.91
850;42044;"2023-02-26";69196.73
851;27848;"2023-06-20";75890.4
852;49782;"2024-04-12";47800.56
853;46686;"2021-09-23";29724.39
854;46228;"2024-04-15";90142.56
855;2500;"2021-05-12";76655.49
856;14732;"2021-01-07";74472.12
857;44822;"2025-05-28";84138.42
858;49339;"2021-01-10";31375.47
859;19288;"2022-01-09";50319.29
860;13522;"2023-02-28";99411.3
861;42817;"2022-03-01";29807.58
862;45371;"2023-02-09";95913.6
863;33738;"2022-01-03";50713.1
864;9905;"2024-06-15";4542.14
865;13244;"2025-05-15";38517.87
866;14093;"2023-04-12";20975.89
867;38936;"2024-09-16";75764.69
868;18379;"2025-07-23";81390.56
869;29447;"2021-05-24";49495.02
870;506;"2023-03-30";22838.97
871;18680;"2021-04-08";95489.4
872;49671;"2021-10-27";55084.25
873;20392;"2020-12-11";77847.18
874;41585;"2023-10-22";69534.03
875;40169;"2025-03-14";14108.18
876;39939;"2021-03-25";21933.77
877;12513;"2024-01-13";84592.04
878;44333;"2025-05-02";48609.44
879;6028;"2022-07-19";74689.06
880;12131;"2022-02-11";93394.79
881;14970;"2023-03-05";50575.09
882;15746;"2021-02-24";74693.02
883;33783;"2025-12-01";20351.44
884;14046;"2021-08-15";33738.45
885;47531;"2021-01-27";25213.6
886;36474;"2024-11-04";23799.15
887;33211;"2024-10-18";61023.57
888;32717;"2025-01-30";8292.98
889;5771;"2024-04-06";80265.53
890;18084;"2021-09-14";40535.37
891;10515;"2022-06-11";47341.53
892;15942;"2025-05-04";30758.51
893;49024;"2024-10-12";96233.31
894;24138;"2023-09-20";24715.08
895;23756;"2023-03-05";38053.47
896;43305;"2022-09-17";78671.26
897;40312;"2024-07-23";35807.2
898;15834;"2025-11-14";85409.36
899;49906;"2023-10-06";73190.5
900;28758;"2023-09-19";41473.99
901;13321;"2024-04-02";3359.57
902;3194;"2021-06-05";72134.31
903;37560;"2025-05-25";33365.17
904;41451;"2024-02-16";50577.36
905;17743;"2024-06-04";82950.2
906;39615;"2025-05-24";72741.57
907;23725;"2025-04-19";35588.36
908;19729;"2023-01-02";76035.41
909;43584;"2025-08-23";68633.32
910;6879;"2023-09-25";78710.24
911;30986;"2023-01-24";32124.91
912;27590;"2024-03-04";36484.07
913;45586;"2022-01-01";49759.04
914;25263;"2023-09-06";26879.19
915;2775;"2022-09-21";96524.16
916;4708;"2024-06-15";57392.18
917;25398;"2024-08-11";83421.41
918;45760;"2024-09-21";37788.75
919;3030;"2024-11-21";17279.89
920;19889;"2024-08-10";44218.86
921;24507;"2022-10-24";44181.73
922;47240;"2023-01-04";22731.37
923;38321;"2021-10-28";28827.33
924;10347;"2025-10-15";74393.45
925;46955;"2023-10-29";84466.52
926;10384;"2022-09-05";21441.2
927;21429;"2021-12-18";40265.34
928;44533;"2023-04-16";77585.25
929;5925;"2021-04-29";45620.12
930;37593;"2025-11-02";46677.66
931;38685;"2021-02-16";97563.19
932;43770;"2024-05-14";73066.46
933;31783;"2021-08-16";8104.89
934;9189;"2024-04-15";19142.02
935;13007;"2023-01-20";27946.19
936;31103;"2024-07-20";68321.25
937;40483;"2024-06-14";44271.49
938;41601;"2022-05-21";64163.16
939;29935;"2024-09-13";82391.44
940;6489;"2023-04-12";24757.42
941;30278;"2021-07-28";31831.66
942;18457;"2025-06-24";69056.11
943;7591;"2025-06-21";56581.2
944;34291;"2024-03-16";70700.25
945;20318;"2021-11-11";34202.15
946;8070;"2023-07-07";18406.95
947;24802;"2025-03-17";84242.44
948;40982;"2024-11-28";2960.97
949;16814;"2023-03-14";68617.89
950;1698;"2025-08-22";58645.31
951;6400;"2025-06-28";78665.72
952;37399;"2024-04-11";62311.58
953;40115;"2022-11-30";74059.29
954;22839;"2023-10-08";50301.17
955;36369;"2024-07-01";44827.67
956;24628;"2025-10-31";29201.14
957;25578;"2021-12-02";96970.88
958;25954;"2025-03-01";3992.87
959;11303;"2023-07-16";82891.46
960;39479;"2021-02-01";50575.41
961;31104;"2021-10-20";36821.56
962;10070;"2022-02-19";36411.4
963;3916;"2021-01-15";84467.24
964;21843;"2024-09-22";52772.43
965;5109;"2022-05-29";50342.36
966;18043;"2024-06-26";68834.9
967;1464;"2025-03-07";98812.98
968;14952;"2024-12-29";22785.09
969;34031;"2025-07-02";1366.84
970;41354;"2021-09-05";6422.9
971;18996;"2025-02-09";93671.87
972;2279;"2023-06-29";12640.27
973;35846;"2021-09-11";89666.9
974;17159;"2025-05-24";39332.72
975;42632;"2024-01-11";34759.5
976;28120;"2024-07-25";92102.97
977;28833;"2025-01-04";94089.2
978;8430;"2025-03-20";46706.63
979;49107;"2023-11-23";9709.52
980;46554;"2022-10-20";16755.26
981;38377;"2023-07-03";7181.22
982;39029;"2024-10-15";33581.62
983;6119;"2022-07-27";84359.78
984;14042;"2024-04-25";88918.01
985;20388;"2025-04-13";73824.49
986;36475;"2024-08-01";14479.83
987;23071;"2022-09-02";85377.81
988;37395;"2025-10-28";19044.94
989;12101;"2024-01-06";83363.15
990;33147;"2025-01-15";6375.51
991;46332;"2021-11-02";53456.51
992;19969;"2021-09-29";49142.56
993;40341;"2022-02-15";41141.23
994;33936;"2025-09-16";79540.02
995;34830;"2025-02-06";6378.74
996;4263;"2021-01-02";63610.57
997;5506;"2023-08-29";15584.76
998;39071;"2024-07-23";28075.93
999;38330;"2025-03-01";8129.23
1000;7666;"2024-12-27";95342.39
1001;48866;"2020-12-13";29584.26
1002;41066;"2022-08-09";23870.09
1003;5704;"2023-04-11";31546.16
1004;31458;"2025-09-25";18725.86
1005;47206;"2022-06-15";32512.5
1006;39381;"2025-01-06";85062.51
1007;4235;"2024-07-02";90574.35
1008;28778;"2023-01-19";63220.72
1009;2052;"2023-08-17";28653.42
1010;36792;"2024-06-07";89348.43
1011;48203;"2021-01-01";28827.01
1012;20693;"2024-01-09";92712.08
1013;20009;"2025-04-22";98274.14
1014;30368;"2023-07-10";92003.79
1015;19397;"2021-01-10";12523.82
1016;26719;"2024-05-16";84757.08
1017;42193;"2025-10-27";75734.01
1018;34300;"2021-07-16";36084.73
1019;24534;"2021-09-18";36740.34
1020;49185;"2021-01-04";93130.18
1021;19908;"2021-01-20";96357.47
1022;44199;"2022-03-25";4054.85
1023;26823;"2025-02-12";81689.13
1024;3023;"2022-07-27";97035.02
1025;44782;"2023-04-17";52644.14
1026;31364;"2024-07-26";70579.87
1027;495;"2023-03-13";29052.77
1028;2769;"2024-02-08";30362.92
1029;17614;"2021-10-02";44582.37
1030;37620;"2022-03-26";78058.71
1031;11336;"2025-06-30";94533.75
1032;4804;"2024-11-27";1006.37
1033;25366;"2024-12-16";15160.83
1034;11045;"2025-02-28";78278.87
1035;33203;"2022-09-06";83597.05
1036;44709;"2022-12-12";74978.74
1037;17809;"2022-03-18";33897.37
1038;27211;"2025-02-10";75518.15
1039;15293;"2022-05-18";55460.08
1040;36996;"2022-08-04";23097.86
1041;26991;"2021-01-29";63129.87
1042;9242;"2024-11-14";62800.75
1043;45869;"2022-12-15";56979.05
1044;40496;"2021-05-27";13556.5
1045;26136;"2023-07-07";11553.48
1046;26448;"2024-12-13";44725.26
1047;16998;"2021-11-28";83781.18
1048;39870;"2021-06-28";80403.68
1049;4979;"2023-04-24";48046.32
1050;30162;"2023-12-30";53372.02
1051;48841;"2024-04-22";18349.0
1052;12141;"2021-08-26";46073.19
1053;38657;"2024-09-18";86813.22
1054;7;"2021-04-02";48730.69
1055;31249;"2023-09-01";64695.49
1056;15251;"2024-07-16";19696.55
1057;49242;"2021-03-31";38512.99
1058;1878;"2022-10-12";77084.66
1059;43098;"2022-08-12";89261.06
1060;21072;"2025-06-24";98877.21
1061;38025;"2021-02-17";56316.2
1062;8293;"2022-08-18";18180.17
1063;18871;"2024-11-02";53098.52
1064;45815;"2021-05-15";31828.22
1065;2502;"2021-03-13";43752.53
1066;39871;"2023-04-12";75449.38
1067;45755;"2021-08-13";6842.37
1068;2984;"2024-03-06";44460.74
1069;878;"2023-08-24";5082.77
1070;500;"2025-04-29";32597.54
1071;9351;"2025-03-12";50180.48
1072;10825;"2020-12-08";41971.42
1073;690;"2023-10-24";80525.56
1074;36706;"2024-07-23";25160.0
1075;39277;"2025-01-24";76903.01
1076;22567;"2023-08-20";43534.59
1077;18161;"2025-05-21";51389.94
1078;20611;"2024-02-22";75291.59
1079;45774;"2024-12-02";18653.84
1080;12045;"2023-09-21";47874.48
1081;37177;"2022-03-16";82962.95
1082;14130;"2022-07-31";77280.91
1083;49990;"2024-12-13";18466.55
1084;2217;"2021-11-17";45300.32
1085;23718;"2023-06-01";42657.66
1086;28915;"2022-07-14";39914.89
1087;16508;"2020-12-21";26012.05
1088;13782;"2024-09-22";63986.68
1089;47204;"2023-06-24";99577.45
1090;38141;"2024-05-28";60796.99
1091;47460;"2021-12-20";94450.23
1092;16588;"2023-09-23";96283.37
1093;15552;"2024-08-24";98932.17
1094;14665;"2024-07-31";20134.64
1095;49169;"2021-09-28";25157.14
1096;46599;"2021-03-17";99482.36
1097;2732;"2021-06-13";42108.95
1098;30592;"2024-06-03";84305.86
1099;31380;"2021-03-16";19166.12
1100;9520;"2021-05-07";18453.54
1101;4888;"2022-09-04";23220.33
1102;8113;"2025-10-08";51989.68
1103;788;"2024-01-06";78004.33
1104;35615;"2021-02-03";30205.59
1105;11271;"2024-10-15";13127.0
1106;4423;"2022-12-18";66460.34
1107;17147;"2024-03-21";51133.47
1108;21170;"2023-09-16";4588.95
1109;26604;"2024-04-07";11157.88
1110;49930;"2023-03-06";80328.82
1111;40636;"2025-01-03";46772.47
1112;3366;"2024-03-29";3667.0
1113;25628;"2024-05-01";21538.7
1114;13409;"2024-11-10";17456.28
1115;2933;"2021-09-26";82653.99
1116;606;"2024-11-26";50201.91
1117;4667;"2022-07-27";89173.33
1118;29573;"2025-03-02";70725.63
1119;20737;"2024-07-30";79598.3
1120;4267;"2024-05-29";63778.04
1121;38386;"2022-11-14";76677.31
1122;28066;"2023-02-10";56341.65
1123;41373;"2024-05-04";78699.32
1124;17154;"2022-03-27";46163.5
1125;33644;"2024-11-05";13608.63
1126;31730;"2023-03-23";4758.59
1127;28519;"2021-01-22";34287.29
1128;25009;"2023-12-28";99799.91
1129;19675;"2025-02-23";35280.64
1130;35117;"2021-02-18";3820.5
1131;13559;"2024-03-15";31993.77
1132;5224;"2023-04-30";28518.02
1133;29702;"2024-08-11";98225.73
1134;27613;"2023-10-15";77170.59
1135;39465;"2024-04-29";62170.56
1136;39430;"2020-12-22";29278.57
1137;19572;"2023-11-30";87862.61
1138;28781;"2024-11-15";95039.06
1139;1240;"2024-07-05";30028.2
1140;31930;"2023-09-30";57632.77
1141;48182;"2022-03-20";59292.84
1142;20427;"2025-04-16";25643.7
1143;10997;"2022-03-26";42469.7
1144;47072;"2022-11-25";53476.5
1145;38408;"2023-12-31";67568.58
1146;31649;"2023-09-28";96469.2
1147;47464;"2022-02-26";6026.04
1148;8539;"2022-12-31";7369.59
1149;46835;"2021-11-08";82912.64
1150;26929;"2023-09-07";64395.49
1151;32281;"2025-04-11";20120.12
1152;4687;"2024-09-29";7697.3
1153;22251;"2024-08-01";52400.14
1154;18675;"2021-04-14";55078.75
1155;21098;"2025-12-07";36297.24
1156;42056;"2023-12-15";76341.13
1157;3922;"2021-02-28";96302.07
1158;36814;"2023-05-23";32908.07
1159;34535;"2025-05-11";42488.93
1160;19080;"2023-08-05";1833.97
1161;37218;"2022-07-25";80240.93
1162;31310;"2022-09-09";35734.15
1163;43760;"2022-11-21";24392.18
1164;11219;"2023-11-29";81785.17
1165;20109;"2023-11-24";81193.09
1166;1312;"2024-08-07";35687.01
1167;49012;"2025-02-08";69113.15
1168;42455;"2024-04-30";49247.73
1169;26395;"2025-07-17";66657.76
1170;16893;"2023-08-17";41864.18
1171;6517;"2023-08-17";47330.34
1172;8977;"2022-04-23";71630.11
1173;46723;"2023-07-04";48544.94
1174;22148;"2024-04-17";51905.87
1175;34948;"2021-11-13";28459.94
1176;23740;"2021-07-04";96931.59
1177;32374;"2024-11-30";58723.69
1178;36848;"2022-08-08";43263.3
1179;10410;"2024-01-23";1682.2
1180;34886;"2024-09-25";2535.25
1181;40211;"2021-08-15";67776.11
1182;26447;"2021-04-15";73610.89
1183;41553;"2021-01-29";35435.52
1184;34475;"2023-02-01";77678.62
1185;4484;"2022-01-13";27676.06
1186;34845;"2021-11-26";20087.53
1187;48808;"2023-02-12";92027.22
1188;43954;"2023-04-21";40455.21
1189;37930;"2022-01-21";6417.83
1190;43899;"2021-05-28";70990.72
1191;28520;"2023-04-30";33494.29
1192;29848;"2021-02-08";31863.53
1193;35522;"2022-12-13";55457.36
1194;6920;"2025-05-05";64170.62
1195;10582;"2024-02-16";61594.37
1196;39928;"2024-03-13";20973.32
1197;30554;"2023-01-05";49777.85
1198;11337;"2025-06-15";62608.26
1199;31057;"2023-08-19";36519.13
1200;18281;"2024-09-21";76292.67
1201;19834;"2021-09-08";63802.44
1202;7356;"2021-08-17";22001.19
1203;20325;"2024-06-28";53083.01
1204;38792;"2022-08-10";70888.24
1205;36962;"2023-05-07";84051.38
1206;48117;"2024-08-07";35113.15
1207;23901;"2021-11-08";55042.87
1208;5546;"2025-08-04";52402.65
1209;10065;"2025-06-18";67718.6
1210;48641;"2023-01-07";32020.72
1211;33009;"2021-09-12";57078.31
1212;14457;"2021-10-29";59092.99
1213;7119;"2024-07-05";63996.26
1214;27604;"2023-11-27";82118.07
1215;32234;"2020-12-08";97095.19
1216;37905;"2022-10-13";63472.06
1217;48697;"2022-08-24";49825.85
1218;23112;"2023-07-23";60827.83
1219;26346;"2021-10-01";52235.96
1220;7259;"2024-07-17";22475.52
1221;11677;"2021-12-25";54203.13
1222;2429;"2021-07-18";1625.41
1223;19741;"2023-04-26";32747.57
1224;46971;"2021-04-20";16072.98
1225;10057;"2025-05-25";12514.83
1226;1373;"2022-07-30";84784.58
1227;44621;"2023-11-28";28041.55
1228;29790;"2025-04-06";58108.51
1229;38648;"2025-09-26";69454.32
1230;47269;"2022-09-12";37978.11
1231;16756;"2022-07-03";36541.61
1232;25012;"2021-03-06";74304.91
1233;4021;"2025-01-23";7869.02
1234;763;"2021-12-31";74833.54
1235;6856;"2023-11-24";93645.14
1236;5375;"2024-10-18";39333.78
1237;19012;"2021-07-16";66708.99
1238;37024;"2024-11-20";979.66
1239;12330;"2021-06-24";39024.62
1240;44491;"2023-11-16";56725.79
1241;13966;"2022-05-06";52736.65
1242;31241;"2021-09-28";68202.07
1243;29301;"2021-04-05";52067.56
1244;49165;"2024-05-09";52712.48
1245;19734;"2022-11-14";39460.14
1246;6907;"2023-01-09";17559.13
1247;20533;"2021-06-05";17565.59
1248;41466;"2023-08-10";40484.79
1249;4478;"2021-08-16";91643.56
1250;31626;"2024-11-15";43179.88
1251;15413;"2025-07-17";80983.05
1252;37409;"2021-05-17";93868.79
1253;2715;"2021-04-22";31021.62
1254;38239;"2022-09-01";46153.18
1255;3782;"2022-10-26";26586.5
1256;48183;"2025-01-01";68973.51
1257;2215;"2023-10-29";1997.87
1258;21968;"2021-06-03";22099.1
1259;21116;"2022-12-07";57783.59
1260;21878;"2022-04-03";54584.44
1261;38069;"2024-07-17";37973.67
1262;33060;"2021-03-24";42719.44
1263;28420;"2025-04-17";35629.23
1264;20085;"2023-10-14";55311.63
1265;37396;"2024-11-23";16587.97
1266;24141;"2022-09-24";71942.18
1267;41241;"2021-10-01";97634.53
1268;46475;"2025-10-04";94946.03
1269;33412;"2022-11-20";8430.64
1270;41303;"2024-11-11";93433.74
1271;24396;"2023-12-15";46132.34
1272;850;"2022-12-17";5913.65
1273;30155;"2024-06-17";31686.68
1274;7894;"2021-07-12";58274.14
1275;1266;"2023-05-21";65358.66
1276;28957;"2025-12-04";65419.36
1277;1119;"2021-07-24";92467.5
1278;10226;"2025-06-15";33086.43
1279;34918;"2023-05-04";28271.64
1280;12480;"2023-09-08";83511.74
1281;8737;"2021-03-15";62861.73
1282;39670;"2024-06-09";81399.13
1283;40432;"2024-12-19";2780.12
1284;27723;"2021-01-12";95836.33
1285;9848;"2021-12-09";13148.96
1286;3822;"2021-04-22";77206.33
1287;4714;"2025-06-25";95459.6
1288;48614;"2022-08-11";7175.75
1289;24653;"2025-06-25";73128.26
1290;24038;"2021-07-12";47818.85
1291;24186;"2025-08-22";37806.5
1292;39346;"2025-02-03";7519.86
1293;30323;"2022-11-26";56287.83
1294;4199;"2021-12-23";47894.98
1295;5061;"2022-07-01";47975.65
1296;32900;"2023-04-04";85442.47
1297;4534;"2023-04-08";45352.21
1298;20959;"2023-09-15";10487.97
1299;19080;"2025-11-18";29264.36
1300;28373;"2025-03-14";47087.08
1301;12949;"2023-10-19";77100.07
1302;45624;"2021-01-17";71623.08
1303;24676;"2023-07-30";62270.69
1304;22777;"2021-09-08";71372.81
1305;34626;"2022-12-21";14178.65
1306;16686;"2024-08-27";39482.29
1307;13486;"2023-05-24";65984.85
1308;39643;"2021-06-17";35053.43
1309;32175;"2024-04-12";44856.8
1310;42160;"2024-04-30";23363.62
1311;38541;"2025-04-19";91637.27
1312;27623;"2022-11-13";2060.44
1313;10772;"2021-07-25";72307.44
1314;18642;"2025-05-29";70060.37
1315;36952;"2024-11-19";42062.32
1316;39045;"2022-10-20";54144.58
1317;12460;"2024-09-28";42053.0
1318;30312;"2021-02-03";29694.49
1319;31135;"2023-03-07";34410.66
1320;24554;"2023-12-03";16271.78
1321;47238;"2023-09-20";97575.86
1322;46484;"2021-09-02";9760.89
1323;44808;"2024-05-19";70215.95
1324;13225;"2023-10-01";44320.14
1325;33646;"2024-12-08";47307.07
1326;43128;"2024-11-21";87782.77
1327;43477;"2022-01-02";12673.0
1328;26225;"2022-07-23";84292.82
1329;40502;"2024-06-01";59205.88
1330;18227;"2021-08-19";88693.0
1331;27558;"2022-03-28";10204.73
1332;42723;"2025-09-18";32152.62
1333;9049;"2023-08-11";67963.85
1334;12929;"2025-06-11";97054.35
1335;11708;"2024-06-27";67306.39
1336;11271;"2023-07-16";9284.36
1337;1693;"2022-10-27";32030.61
1338;34420;"2024-03-20";72914.99
1339;34903;"2024-10-24";56992.14
1340;2702;"2024-11-25";11875.65
1341;42347;"2022-05-24";85362.46
1342;1528;"2022-11-27";75595.19
1343;14455;"2021-10-05";41511.21
1344;28889;"2023-09-19";51243.85
1345;41684;"2023-01-17";74689.19
1346;1445;"2023-12-05";50729.33
1347;38728;"2023-01-12";73655.55
1348;42037;"2024-07-25";91961.69
1349;4303;"2021-04-13";14453.43
1350;46586;"2023-01-13";43016.86
1351;10015;"2024-04-22";28205.24
1352;40325;"2021-10-26";15173.87
1353;4344;"2025-06-09";46097.37
1354;1894;"2021-02-26";95707.61
1355;42573;"2022-09-21";8038.34
1356;46112;"2022-06-13";91063.36
1357;31122;"2021-07-10";1908.01
1358;46274;"2025-11-28";76793.3
1359;14088;"2022-09-04";62181.81
1360;46183;"2021-07-25";51605.83
1361;35149;"2021-06-30";68845.32
1362;34252;"2023-01-07";75356.24
1363;23711;"2023-11-21";94798.55
1364;12885;"2024-06-12";5780.22
1365;4574;"2023-10-16";43843.96
1366;22005;"2021-04-06";28730.21
1367;13295;"2025-08-13";92620.92
1368;19573;"2024-07-25";67052.02
1369;2402;"2023-02-02";62819.47
1370;16622;"2025-07-28";23427.93
1371;12562;"2024-05-03";67004.49
