"card_txn_id";"card_id";"amount";"txn_date";"merchant_name";"city"
321;23075;18232.35;"2024-04-28 13:54:35";"Khosla, Sharma and Gopal";"Mumbai"
322;25107;15023.11;"2024-03-23 07:31:13";"Raval PLC";"Solapur"
323;5763;14304.93;"2025-10-21 21:34:42";"Rastogi-Tandon";"Satara"
324;29497;1820.42;"2024-09-02 20:28:37";"Wason-Bedi";"Satara"
325;36593;6918.31;"2025-10-19 22:06:52";"Bhatti and Sons";"Kolhapur"
326;44341;11681.73;"2025-12-01 02:36:11";"Vala, Yadav and Oommen";"Ahmednagar"
327;21715;17777.87;"2024-07-16 05:17:40";"Bhardwaj, Sarma and Vala";"Satara"
328;27758;15925.22;"2025-01-10 11:43:47";"Saran-Bassi";"Solapur"
329;26220;19532.48;"2024-04-27 21:15:10";"Purohit-Bhattacharyya";"Pune"
330;20669;19767.14;"2024-11-13 00:26:29";"Badal, Bhagat and Balakrishnan";"Aurangabad"
331;14700;3436.17;"2025-01-27 00:59:34";"Dyal Group";"Ahmednagar"
332;28334;13125.76;"2025-06-18 15:21:55";"Garg, Dey and Agarwal";"Nashik"
333;41784;16244.95;"2024-08-12 22:14:13";"Malhotra, Jha and Dugar";"Ahmednagar"
334;4341;11285.83;"2025-06-13 09:47:09";"Srivastava-Mallick";"Solapur"
335;1040;6022.81;"2024-08-24 20:18:06";"Dhingra, Batta and Kashyap";"Solapur"
336;46610;17005.97;"2025-03-31 05:10:36";"Bajwa Ltd";"Mumbai"
337;20413;5876.43;"2024-09-16 01:20:05";"Mukherjee-Thakkar";"Kolhapur"
338;43965;17132.35;"2024-12-29 19:55:53";"Mangat Inc";"Mumbai"
339;16924;5709.7;"2024-09-01 18:33:10";"Sandhu PLC";"Thane"
340;7573;12396.73;"2024-09-11 20:55:04";"Ghosh Inc";"Solapur"
341;32586;10489.16;"2025-07-30 16:43:06";"Guha Group";"Aurangabad"
342;48402;15109.72;"2024-11-18 15:32:32";"Sridhar-Ravel";"Nagpur"
343;6818;16230.22;"2025-05-25 11:28:41";"Banerjee LLC";"Solapur"
344;16002;18331.87;"2025-06-15 00:21:45";"Bhasin Inc";"Thane"
345;5224;1400.73;"2024-07-05 08:16:21";"Khanna, Halder and Vyas";"Pune"
346;35254;4914.87;"2024-01-20 19:18:37";"Rai and Sons";"Kolhapur"
347;39279;7271.43;"2024-10-02 02:41:42";"Korpal-Goel";"Thane"
348;35907;15663.4;"2024-10-02 04:56:09";"Sheth, Mammen and Peri";"Aurangabad"
349;13094;7752.46;"2025-02-20 08:58:25";"Subramaniam, Sekhon and Magar";"Satara"
350;33222;2954.19;"2024-02-28 12:20:02";"Chaudhari-Mutti";"Aurangabad"
351;46756;19449.85;"2025-05-30 13:47:35";"Madan-Modi";"Nagpur"
352;12739;15387.97;"2024-08-15 05:27:02";"Hora-Buch";"Aurangabad"
353;43470;14159.78;"2024-12-01 06:12:07";"Shukla, Gole and Chandra";"Thane"
354;43064;10315.75;"2025-06-29 23:06:43";"Sachar-Mahal";"Satara"
355;5916;1462.09;"2024-02-10 07:24:13";"Dar, Chad and Rana";"Ahmednagar"
356;8832;15357.27;"2025-08-03 16:57:02";"Raja-Venkatesh";"Ahmednagar"
357;3926;10395.97;"2024-08-11 23:07:09";"Bali LLC";"Ahmednagar"
358;3932;9011.61;"2024-01-05 07:03:52";"Sachdeva Group";"Aurangabad"
359;10816;4899.29;"2023-12-31 06:34:21";"Bahri-Chokshi";"Kolhapur"
360;20795;3408.47;"2024-03-29 19:57:08";"Chaudry Inc";"Mumbai"
361;29887;19939.52;"2025-06-24 04:25:57";"Nagi Ltd";"Satara"
362;49974;1301.3;"2025-09-02 22:21:18";"Maharaj Ltd";"Nashik"
363;41160;17554.35;"2024-08-08 08:19:13";"Yogi-Venkatesh";"Ahmednagar"
364;797;14460.65;"2025-08-16 07:38:05";"Peri, Kala and Balay";"Mumbai"
365;47719;5786.57;"2024-07-30 22:31:04";"Brar-Sandal";"Ahmednagar"
366;3616;6807.83;"2025-10-05 21:14:52";"Badami PLC";"Satara"
367;1172;8879.63;"2024-10-30 08:49:24";"Malhotra-Madan";"Mumbai"
368;21157;19378.31;"2025-03-09 12:38:03";"Mani, Vala and Bhagat";"Pune"
369;37833;5063.21;"2025-04-26 07:33:31";"Arora, Wagle and Vaidya";"Solapur"
370;29113;14517.11;"2024-05-02 00:44:51";"Babu-Krishna";"Pune"
371;25823;8652.87;"2024-12-08 19:41:18";"Oza and Sons";"Kolhapur"
372;31886;5453.65;"2024-04-20 01:59:27";"Soni and Sons";"Solapur"
373;11622;6374.8;"2024-06-10 20:50:56";"Dua, Patla and Kamdar";"Kolhapur"
374;47374;2201.35;"2025-05-23 21:44:19";"Sur, Sood and Sarma";"Kolhapur"
375;9239;5135.11;"2025-03-04 08:17:44";"Dass Inc";"Pune"
376;32648;18635.85;"2024-04-02 16:10:21";"Issac LLC";"Nashik"
377;37906;9077.99;"2025-09-01 13:45:03";"Chacko-Yohannan";"Aurangabad"
378;1614;10597.99;"2025-03-13 06:56:52";"Randhawa LLC";"Thane"
379;27027;10357.98;"2025-03-27 02:25:44";"Ramaswamy, Patil and Sankar";"Aurangabad"
380;48518;19017.74;"2025-06-21 06:51:24";"Natt, Mander and Sethi";"Aurangabad"
381;12402;10713.93;"2025-05-06 20:25:38";"Brar, Rau and Memon";"Ahmednagar"
382;23155;4042.19;"2025-03-02 00:49:21";"Salvi, Balasubramanian and Hegde";"Pune"
383;2923;4460.65;"2024-01-14 03:37:25";"Mammen-Kaur";"Kolhapur"
384;19037;1532.91;"2023-12-12 00:22:13";"Narayan Group";"Pune"
385;28362;3305.01;"2025-05-29 05:10:16";"Zachariah PLC";"Nagpur"
386;47376;5447.99;"2024-07-15 04:55:11";"Iyer, Din and Mammen";"Thane"
387;42407;4309.29;"2025-10-09 00:36:53";"Loyal, Bahri and Chatterjee";"Nagpur"
388;10079;7358.67;"2024-06-12 10:12:37";"Verma, Chander and Wable";"Thane"
389;13775;13365.78;"2025-12-05 12:23:41";"Manda Inc";"Ahmednagar"
390;32960;14491.92;"2024-05-23 20:30:41";"Butala, Bhagat and Bhattacharyya";"Kolhapur"
391;43774;6199.98;"2025-01-25 12:34:26";"Sodhi, Nadig and Srinivasan";"Aurangabad"
392;8905;12293.95;"2024-01-20 12:10:19";"Divan and Sons";"Nagpur"
393;30616;6011.92;"2023-12-31 20:15:48";"Sahni, Swaminathan and Choudhry";"Kolhapur"
394;48054;17582.98;"2025-09-07 01:04:38";"Karnik, Barad and Keer";"Pune"
395;10146;5960.86;"2024-05-31 15:44:50";"Pandya-Mohanty";"Pune"
396;21100;9335.86;"2025-05-24 07:38:07";"Jain and Sons";"Mumbai"
397;20836;9573.82;"2024-11-10 02:13:38";"Raghavan Inc";"Ahmednagar"
398;157;1280.52;"2025-06-29 03:11:24";"Swamy-Roy";"Aurangabad"
399;7802;10592.17;"2024-09-18 09:25:04";"Sharma, Karpe and Kunda";"Nagpur"
400;6372;9141.01;"2025-06-17 09:48:16";"Sur-Parmar";"Mumbai"
401;32753;12383.4;"2025-06-06 09:27:27";"Bakshi-Ranganathan";"Mumbai"
402;19826;4028.48;"2024-10-09 03:47:40";"Bera-Om";"Nashik"
403;12287;4639.71;"2024-06-28 07:51:13";"Malhotra, Kala and Bhargava";"Solapur"
404;19585;5616.78;"2024-04-24 15:31:04";"Nagy-Dewan";"Mumbai"
405;23670;2316.18;"2024-11-20 23:29:35";"Dada, Oommen and Kale";"Nashik"
406;2533;9688.24;"2025-10-20 13:05:19";"Kurian, Soni and Batra";"Aurangabad"
407;21802;12342.18;"2024-09-07 06:59:43";"Sarna LLC";"Kolhapur"
408;13483;6895.43;"2025-08-27 17:09:58";"Shenoy, Agarwal and Bhattacharyya";"Aurangabad"
409;5035;10084.47;"2024-06-18 06:22:24";"Goyal-Prasad";"Thane"
410;8434;17140.97;"2025-11-26 17:51:16";"Korpal LLC";"Ahmednagar"
411;21803;1417.82;"2024-09-26 13:57:26";"Ganguly-Acharya";"Satara"
412;10590;4637.4;"2024-10-30 21:54:18";"Sibal Inc";"Satara"
413;41060;2884.19;"2024-04-01 01:59:38";"Saraf, Sura and Basu";"Solapur"
414;26278;11957.68;"2025-02-27 01:32:45";"Bakshi Inc";"Mumbai"
415;2371;19462.03;"2025-10-19 19:39:47";"Nagy, Karan and Srivastava";"Kolhapur"
416;49207;9775.76;"2025-06-20 16:09:05";"Goel-Karnik";"Pune"
417;30355;13889.08;"2025-04-23 06:50:16";"Joshi and Sons";"Nashik"
418;23455;11027.3;"2024-09-30 19:58:50";"Chahal LLC";"Aurangabad"
419;43525;18381.4;"2024-12-17 00:10:13";"Dar-Butala";"Mumbai"
420;4184;9191.21;"2024-04-09 14:48:04";"Dewan-Chana";"Kolhapur"
421;12417;14639.88;"2024-05-03 22:53:58";"Sahota, Sagar and Oommen";"Kolhapur"
422;21590;3801.4;"2024-10-25 22:36:49";"Dora-De";"Mumbai"
423;33063;19697.95;"2025-04-26 12:30:28";"Ghose, Chahal and Pau";"Solapur"
424;39837;11517.12;"2025-02-13 15:42:41";"Sha Inc";"Ahmednagar"
425;35282;4495.13;"2024-09-20 22:43:27";"Mitra Group";"Kolhapur"
426;1346;9104.02;"2024-07-03 16:13:27";"Dara, Kamdar and Bal";"Ahmednagar"
427;17629;5799.9;"2024-07-19 02:06:46";"Pal, Joshi and Borra";"Solapur"
428;37721;8760.82;"2025-01-13 08:39:52";"Dewan, Shroff and Upadhyay";"Nashik"
429;46252;10995.92;"2024-07-04 15:09:12";"Mutti LLC";"Pune"
430;9372;6852.37;"2025-01-13 18:35:42";"Mahal, Gaba and Bail";"Aurangabad"
431;40808;6447.63;"2024-01-08 10:03:41";"Raghavan-Gade";"Pune"
432;46485;2885.69;"2025-09-14 19:34:45";"Prashad, Chhabra and Balakrishnan";"Nashik"
433;23813;12502.06;"2025-03-31 18:57:28";"Nadig-Kala";"Kolhapur"
434;8960;14910.54;"2025-03-24 21:48:17";"Mittal-Swamy";"Mumbai"
435;49082;3269.2;"2024-08-27 16:42:28";"Sarma-Toor";"Solapur"
436;13551;12189.76;"2023-12-26 05:39:53";"Chaudry-Wagle";"Nagpur"
437;6964;10286.24;"2024-07-03 03:59:32";"Bhavsar, Palla and Varughese";"Ahmednagar"
438;20179;17792.08;"2024-02-19 19:35:29";"Ramakrishnan-Bakshi";"Mumbai"
439;41830;3041.64;"2025-04-21 04:45:35";"Mistry-Pai";"Satara"
440;40593;9867.71;"2025-02-17 12:08:12";"Pal LLC";"Nashik"
441;25254;3353.66;"2024-05-12 03:41:12";"Setty, Apte and Aggarwal";"Thane"
442;40014;455.55;"2024-09-29 07:12:47";"Taneja-Joshi";"Ahmednagar"
443;8469;1865.06;"2025-08-11 23:36:57";"Patla-Bal";"Nagpur"
444;14049;6538.02;"2024-09-29 10:50:54";"Golla Inc";"Solapur"
445;48167;4678.1;"2024-08-06 11:17:23";"Garg-Konda";"Pune"
446;25244;19395.72;"2025-01-26 00:14:59";"Cherian, Wali and Suri";"Nagpur"
447;21647;19196.12;"2024-06-16 12:07:49";"Taneja, Parmar and Kamdar";"Nagpur"
448;39567;6237.03;"2024-09-17 19:50:47";"Joshi Group";"Mumbai"
449;20048;19258.42;"2024-12-27 14:54:33";"Choudhury-Shukla";"Ahmednagar"
450;11962;8277.42;"2025-07-12 02:58:01";"Chana, Saini and Bali";"Nashik"
451;16476;16419.08;"2024-04-18 09:58:10";"Bhatt Inc";"Thane"
452;36366;14237.47;"2024-05-28 10:48:34";"Khatri Ltd";"Ahmednagar"
453;16166;16498.94;"2024-01-15 01:07:13";"Handa LLC";"Kolhapur"
454;17740;8320.57;"2023-12-11 17:33:44";"Dyal Inc";"Kolhapur"
455;11575;4058.51;"2024-01-09 10:45:47";"Bassi-Gopal";"Pune"
456;39668;2732.24;"2024-04-07 00:57:44";"Choudhary PLC";"Kolhapur"
457;15499;14082.86;"2024-07-12 05:28:01";"Brahmbhatt PLC";"Mumbai"
458;25484;13964.33;"2025-10-07 00:41:39";"Chowdhury-Bhasin";"Nashik"
459;14528;734.23;"2025-09-01 21:00:33";"Sandal LLC";"Pune"
460;9896;17659.9;"2025-09-28 13:00:56";"Lall LLC";"Kolhapur"
461;24165;5184.72;"2024-06-19 19:27:23";"Dhawan PLC";"Solapur"
462;1980;11459.48;"2024-01-03 09:11:50";"Chaudhuri Inc";"Pune"
463;27340;2544.98;"2025-04-05 10:12:50";"Purohit-Garde";"Pune"
464;27850;7698.67;"2023-12-20 15:08:54";"Sengupta, Krishnan and Sankar";"Nashik"
465;23843;8207.94;"2025-03-05 17:58:09";"Menon-Sehgal";"Nashik"
466;27594;506.69;"2025-04-25 23:08:26";"Puri, Bassi and Chaudhari";"Ahmednagar"
467;41935;4899.1;"2024-07-04 07:21:15";"Wali-Comar";"Nagpur"
468;35840;14105.84;"2025-06-11 13:48:05";"Palla Ltd";"Satara"
469;36225;4062.42;"2025-03-21 14:54:02";"Purohit Inc";"Mumbai"
470;16813;5628.04;"2024-06-15 05:20:48";"Apte-Rattan";"Satara"
471;8573;2767.4;"2025-08-02 07:00:21";"Narain, Batta and Ahuja";"Thane"
472;1382;1350.66;"2024-12-19 05:38:34";"Jani, Patil and Sarin";"Thane"
473;26868;6898.91;"2025-02-15 10:34:11";"Din Inc";"Solapur"
474;4187;6450.19;"2024-08-31 23:19:09";"Boase-Sahota";"Nagpur"
475;38626;4273.14;"2024-03-19 11:38:08";"Iyengar-Nanda";"Kolhapur"
476;18230;13138.03;"2025-09-14 03:59:32";"Murthy, Sarraf and Chand";"Mumbai"
477;6556;4626.24;"2024-08-08 10:42:32";"Kala, Yohannan and Sekhon";"Pune"
478;44848;14575.71;"2024-01-02 06:31:03";"Wali Ltd";"Kolhapur"
479;11326;8341.42;"2025-04-03 15:00:34";"Choudhary-Hegde";"Nashik"
480;43237;12225.05;"2024-02-03 10:00:32";"Toor, Bhatnagar and Jaggi";"Kolhapur"
481;4245;4486.63;"2025-04-03 07:23:19";"Sachdev-Agate";"Ahmednagar"
482;24743;8334.5;"2024-04-18 16:14:01";"Kibe, Modi and Dalal";"Solapur"
483;48170;15609.67;"2025-09-02 16:16:45";"Borra, Rastogi and Chokshi";"Pune"
484;37179;10097.11;"2025-07-27 04:03:53";"Kota-Gola";"Aurangabad"
485;36204;18045.73;"2025-08-18 11:49:39";"Raghavan, Rege and Suri";"Pune"
486;493;10249.65;"2025-03-19 20:55:01";"Shah, Bajwa and Tandon";"Solapur"
487;46208;11732.64;"2024-08-02 10:20:52";"Saran-Karnik";"Nagpur"
488;41617;10259.32;"2025-01-25 16:57:56";"Ahuja Group";"Solapur"
489;2273;9872.29;"2024-11-09 21:14:42";"Bhattacharyya, Varughese and Soni";"Satara"
490;25705;5775.68;"2024-03-13 13:31:40";"Chopra PLC";"Nashik"
491;37360;16394.71;"2024-03-23 16:57:16";"Gulati, Barman and Mangat";"Aurangabad"
492;20822;2158.89;"2025-10-28 00:50:10";"Bains-Patla";"Nashik"
493;35858;10896.93;"2024-01-31 00:42:45";"More PLC";"Kolhapur"
494;7194;8473.98;"2025-05-27 06:40:37";"Varghese and Sons";"Pune"
495;11772;13610.5;"2023-12-28 10:18:17";"Sharma and Sons";"Nagpur"
496;41747;17739.84;"2024-07-30 18:23:02";"Nayak-Sha";"Kolhapur"
497;5727;4846.97;"2024-02-06 01:10:05";"Shere-Kala";"Thane"
498;34501;17712.76;"2025-03-29 08:40:08";"Dhillon-Kurian";"Kolhapur"
499;15761;15124.78;"2025-02-14 11:29:48";"Toor-Nagy";"Ahmednagar"
500;8949;14607.66;"2024-12-22 18:29:33";"Sur and Sons";"Pune"
501;24266;18858.27;"2024-12-04 02:15:27";"Dube, Sachdev and Saran";"Kolhapur"
502;12604;3965.47;"2025-09-22 06:53:02";"Sunder, Mander and Sane";"Pune"
503;17023;7825.32;"2025-08-28 13:07:31";"Majumdar Ltd";"Nagpur"
504;39425;13675.45;"2024-07-27 12:12:02";"Mukhopadhyay LLC";"Satara"
505;48694;8516.62;"2024-08-30 01:22:53";"Pathak, Rout and Natarajan";"Nagpur"
506;3073;13664.59;"2025-08-03 06:03:03";"Thakkar-Mall";"Solapur"
507;5699;17231.36;"2024-01-08 01:05:17";"Mammen-Parikh";"Mumbai"
508;47544;18208.91;"2025-05-25 20:08:50";"Golla, Walia and Pandey";"Kolhapur"
509;20803;2492.62;"2025-05-23 20:02:51";"Chaudry, Lanka and Om";"Pune"
510;20563;19557.85;"2025-09-27 20:19:59";"Bose LLC";"Satara"
511;33724;6230.71;"2025-03-14 10:33:16";"Rau, Sekhon and Barad";"Nagpur"
512;40317;13878.25;"2024-02-19 02:07:25";"Seth LLC";"Thane"
513;43919;3305.28;"2024-04-08 22:44:49";"Dubey, Radhakrishnan and Bose";"Ahmednagar"
514;30347;10952.86;"2024-06-13 18:05:03";"Hans, Mander and Subramaniam";"Thane"
515;25911;10202.39;"2024-12-15 04:29:51";"Tripathi-Prabhu";"Aurangabad"
516;42645;15005.17;"2024-05-27 15:01:20";"Raghavan-Sunder";"Ahmednagar"
517;42182;11974.79;"2024-03-12 03:47:12";"Bhardwaj, Hegde and Setty";"Ahmednagar"
518;17658;84.23;"2025-05-22 13:17:59";"Char, Bahri and Ghose";"Aurangabad"
519;18997;10641.2;"2024-08-22 20:38:16";"Jaggi, Tata and Misra";"Nashik"
520;47768;7350.3;"2025-03-01 02:51:19";"Pillai Group";"Mumbai"
521;5157;11935.37;"2025-10-15 20:03:59";"Devi-Gokhale";"Pune"
522;18891;17131.66;"2024-11-27 12:32:40";"Kari, Vaidya and Batta";"Nagpur"
523;21407;3089.61;"2024-02-17 20:55:11";"Buch PLC";"Nagpur"
524;47024;7586.6;"2025-03-09 14:54:27";"Nori, Dugar and Minhas";"Pune"
525;15846;18707.15;"2025-11-23 13:29:44";"Singhal-Guha";"Ahmednagar"
526;26443;10439.73;"2025-11-10 00:45:28";"Dani and Sons";"Thane"
527;15371;456.59;"2025-09-30 10:45:20";"Bhasin, Sankaran and Puri";"Kolhapur"
528;2344;13872.84;"2025-07-03 04:13:14";"Kannan Ltd";"Kolhapur"
529;36220;9580.42;"2025-07-01 16:45:33";"Prakash, Kari and Gour";"Nagpur"
530;19779;1258.17;"2025-03-27 18:39:40";"Ratti-Kapur";"Nashik"
531;3929;11353.01;"2025-11-03 10:34:00";"Yadav LLC";"Aurangabad"
532;25527;5168.17;"2024-06-11 17:55:14";"Kota LLC";"Mumbai"
533;22406;16925.99;"2025-08-31 04:00:06";"Edwin-Nagarajan";"Solapur"
534;36345;8258.37;"2023-12-24 02:39:49";"Mand, Prakash and Nadig";"Mumbai"
535;48750;608.5;"2025-05-26 23:21:11";"Doshi, Pall and Mandal";"Nagpur"
536;30699;10840.46;"2025-02-07 03:32:18";"Mohan, Sahni and Srinivasan";"Pune"
537;20656;16565.42;"2025-10-09 05:06:23";"Radhakrishnan-Loke";"Aurangabad"
538;15693;3623.74;"2025-09-30 04:13:10";"Dhar-Date";"Nashik"
539;26827;6737.54;"2024-04-17 12:14:51";"Kala Inc";"Kolhapur"
540;38281;7044.42;"2024-06-19 13:57:54";"Sharma-Kapoor";"Kolhapur"
541;5581;18428.91;"2025-10-07 10:17:00";"Ramakrishnan-Sarma";"Solapur"
542;27216;2362.1;"2024-12-27 18:27:59";"Verma Group";"Mumbai"
543;14173;11036.56;"2024-06-27 03:22:34";"Yadav, Khare and Butala";"Thane"
544;27872;14142.79;"2025-07-04 15:26:35";"Rattan PLC";"Mumbai"
545;41115;1943.93;"2024-04-26 02:58:28";"Dave-Kala";"Aurangabad"
546;39877;15824.4;"2025-03-08 15:22:34";"Chakrabarti Group";"Aurangabad"
547;16291;18515.09;"2024-02-22 20:46:55";"Mistry-Dube";"Pune"
548;636;8030.6;"2024-04-08 08:49:23";"Ganesh-Sunder";"Satara"
549;42778;11233.02;"2024-10-20 03:39:39";"Bera PLC";"Kolhapur"
550;3801;9196.24;"2025-07-09 21:45:35";"Gaba-Kala";"Aurangabad"
551;15563;12438.58;"2024-06-10 08:02:21";"Minhas Ltd";"Thane"
552;4110;8262.83;"2024-08-25 08:09:06";"Shah-Loyal";"Mumbai"
553;23514;14116.44;"2025-05-02 01:38:48";"Dugal, Ramesh and Chakrabarti";"Thane"
554;46361;19166.43;"2024-12-07 20:45:44";"Lad-Bhalla";"Kolhapur"
555;26548;15446.95;"2024-01-31 04:42:07";"Nagar-Aurora";"Nagpur"
556;40901;3834.44;"2024-09-19 18:21:18";"Mani-Khurana";"Thane"
557;1728;9126.77;"2024-05-17 07:00:34";"Sood, Batta and Vala";"Thane"
558;78;13412.58;"2025-10-15 21:49:26";"Shetty, Patil and Sarin";"Thane"
559;11734;990.28;"2025-11-21 23:58:06";"Narain-Sani";"Aurangabad"
560;35320;8510.62;"2025-11-04 15:39:40";"Rastogi, Rama and Batra";"Aurangabad"
561;11737;11418.1;"2025-12-01 23:03:50";"Goyal and Sons";"Solapur"
562;30692;7127.82;"2023-12-10 01:44:59";"Deshpande PLC";"Ahmednagar"
563;32396;4206.26;"2025-03-01 17:48:05";"Babu, Raghavan and Manda";"Nagpur"
564;3289;7305.77;"2025-05-24 19:34:31";"Kakar and Sons";"Thane"
565;16770;12546.83;"2023-12-21 22:55:47";"Char-Tiwari";"Ahmednagar"
566;34926;6920.61;"2025-11-09 09:17:52";"Soni, Kata and Verma";"Mumbai"
567;38833;9211.27;"2024-03-19 10:32:27";"Chandran-Seth";"Mumbai"
568;34072;10385.21;"2025-10-10 00:03:05";"Modi LLC";"Nashik"
569;6200;6882.4;"2024-07-29 02:55:47";"Rout Inc";"Thane"
570;49062;14657.61;"2024-09-21 11:46:13";"Pandit, Ray and Patil";"Aurangabad"
571;45298;16679.69;"2025-06-02 11:47:38";"Kant-Gokhale";"Kolhapur"
572;27863;7488.52;"2024-07-01 07:11:10";"Dash-Wali";"Satara"
573;40440;19675.57;"2024-04-18 01:53:01";"Dua Inc";"Ahmednagar"
574;35537;13046.38;"2024-02-26 05:01:59";"Kapoor-Basu";"Mumbai"
575;38472;6085.71;"2024-03-14 16:20:18";"Kothari Group";"Ahmednagar"
576;23639;13531.9;"2025-04-22 02:46:28";"Badami and Sons";"Solapur"
577;22645;14394.68;"2025-08-02 11:58:12";"Agarwal, Kar and Sarraf";"Pune"
578;26964;17416.65;"2024-03-26 09:12:58";"Tella, Barad and Subramaniam";"Mumbai"
579;25550;15851.07;"2025-12-07 03:09:11";"Deep-Mandal";"Satara"
580;5087;5598.02;"2025-05-02 14:33:19";"Chakrabarti, Dutt and Walla";"Nashik"
581;21335;4253.48;"2024-07-30 07:25:19";"Sule, Palan and Gola";"Kolhapur"
582;9789;2020.94;"2025-08-14 11:12:20";"Garg, Iyengar and Wali";"Aurangabad"
583;49355;14859.0;"2024-06-13 19:45:23";"Tata-Varma";"Nashik"
584;17332;16896.66;"2025-05-19 11:12:55";"Sule, Divan and Anne";"Nashik"
585;14251;16638.22;"2024-02-14 19:14:40";"Sachar-Gulati";"Nagpur"
586;570;8507.35;"2025-05-23 14:24:28";"Karnik Inc";"Nagpur"
587;39379;12735.62;"2024-08-31 21:47:43";"Biswas-Kara";"Solapur"
588;17984;9909.08;"2024-09-19 16:46:28";"Majumdar PLC";"Thane"
589;31380;8152.57;"2024-01-19 02:00:22";"Bhasin, Singh and Magar";"Aurangabad"
590;19630;1845.39;"2024-12-06 15:40:37";"Kaur-Bedi";"Pune"
591;8981;12515.62;"2025-08-20 03:05:33";"Kashyap PLC";"Kolhapur"
592;11620;14901.46;"2024-04-25 14:23:02";"Tiwari Ltd";"Satara"
593;28752;19894.48;"2025-02-03 23:15:07";"Sarkar, Char and Sachdeva";"Aurangabad"
594;16923;16164.07;"2023-12-24 08:22:12";"Naik, Soni and Saha";"Nashik"
595;37670;17005.1;"2025-02-02 06:48:54";"Sarma-Viswanathan";"Solapur"
596;49528;8371.62;"2024-04-06 02:40:49";"Kanda, Gala and Bhagat";"Thane"
597;41420;18193.21;"2024-12-28 17:50:31";"Sandal-Gaba";"Mumbai"
598;17278;11678.14;"2024-09-13 23:38:22";"Varty Ltd";"Thane"
599;49411;17365.26;"2025-11-22 00:29:23";"Thaker and Sons";"Pune"
600;39539;13461.25;"2024-05-01 17:47:40";"Vasa-Mani";"Solapur"
601;11762;9665.64;"2025-03-05 05:01:06";"Swamy Inc";"Pune"
602;433;3813.91;"2024-07-19 04:45:54";"Bumb Group";"Thane"
603;21063;17742.04;"2024-01-14 06:14:17";"Wadhwa-Handa";"Pune"
604;29984;13874.65;"2025-03-28 06:17:33";"Vaidya-Mall";"Ahmednagar"
605;11867;16266.75;"2024-11-25 22:05:23";"Gala, Gaba and Mistry";"Thane"
606;35807;15755.4;"2025-03-25 05:13:28";"Sankaran, Agrawal and Devi";"Nagpur"
607;1711;9028.78;"2024-02-16 01:47:14";"Swamy-Rastogi";"Kolhapur"
608;14296;868.32;"2025-04-18 19:30:45";"Soman-Bahl";"Kolhapur"
609;30364;10884.65;"2025-01-27 07:13:35";"Badal Ltd";"Mumbai"
610;36145;9318.16;"2024-09-11 20:14:33";"Sem-Chauhan";"Mumbai"
611;40587;12096.47;"2024-05-25 08:16:52";"Murty, Sidhu and Karpe";"Aurangabad"
612;22703;11291.9;"2025-10-04 08:07:10";"Pal-Sridhar";"Solapur"
613;37087;13902.38;"2024-09-28 21:37:50";"Dass, Jain and Vohra";"Nashik"
614;6032;4142.53;"2024-06-11 11:28:51";"Savant-Prabhu";"Nagpur"
615;31289;10592.15;"2025-04-20 05:05:10";"Sengupta LLC";"Ahmednagar"
616;20908;19919.56;"2024-06-22 22:36:42";"Pal, Bajwa and Kunda";"Kolhapur"
617;35826;18900.38;"2025-09-28 12:16:22";"Karnik-Purohit";"Aurangabad"
618;24995;17263.93;"2024-03-21 03:40:16";"Sem, Goswami and Bhat";"Aurangabad"
619;20006;1148.93;"2024-10-24 18:31:38";"Mital PLC";"Mumbai"
620;28406;5335.4;"2025-01-23 18:34:16";"Taneja Inc";"Pune"
621;49211;18173.28;"2024-05-22 17:02:08";"Chaudry-Sankaran";"Pune"
622;18708;16125.37;"2024-11-22 04:30:38";"Boase Group";"Solapur"
623;31632;9353.38;"2025-04-30 21:06:32";"Parsa, Bhattacharyya and Sura";"Kolhapur"
624;25532;16537.32;"2025-11-02 14:42:33";"Rajan-Singh";"Pune"
625;41820;3940.41;"2024-03-21 07:12:27";"Sharaf-Gill";"Satara"
626;12065;2067.57;"2025-07-12 18:37:05";"Ganguly, Subramanian and Mital";"Solapur"
627;7320;12838.96;"2025-09-08 02:20:35";"Sule PLC";"Mumbai"
628;18661;13022.72;"2025-04-14 13:16:44";"Balakrishnan, Bir and Sengupta";"Ahmednagar"
629;7963;16651.59;"2024-01-03 10:12:38";"Kota, Nori and Basu";"Kolhapur"
630;10201;9692.85;"2024-11-24 07:45:15";"Chada-Johal";"Mumbai"
631;37948;6358.95;"2025-10-17 13:11:59";"Bhatia PLC";"Thane"
632;17952;1372.02;"2024-06-07 22:13:35";"Roy LLC";"Thane"
633;35574;19267.22;"2024-02-11 23:30:05";"Lalla and Sons";"Kolhapur"
634;9565;889.9;"2024-11-16 05:18:53";"Kalla LLC";"Pune"
635;1464;9231.38;"2025-06-28 01:12:57";"Goswami Inc";"Solapur"
636;20298;13594.31;"2025-06-13 10:58:13";"Cheema Group";"Pune"
637;13093;4072.02;"2024-01-24 18:29:59";"Sant, Swamy and Ramanathan";"Nashik"
638;36646;7186.59;"2024-04-06 04:11:43";"Narayanan, Gaba and Bora";"Nashik"
639;11639;7106.86;"2024-12-08 03:57:28";"Mammen, Dugar and Wason";"Satara"
640;48639;5337.08;"2025-04-02 19:44:04";"Bath-Zacharia";"Ahmednagar"
