"account_id","customer_id","branch_id","account_type","balance","opening_date"
548,548,724,"Current",5879.21,"2019-05-13"
549,549,47606,"Current",1790.88,"2025-08-03"
550,550,22169,"Saving",13783.46,"2021-01-14"
551,551,4725,"Current",179302.03,"2018-02-01"
552,552,18506,"Saving",124105.45,"2018-12-25"
553,553,5665,"Saving",137698.28,"2018-02-10"
554,554,39619,"Saving",170260.14,"2025-07-19"
555,555,36008,"Current",81215.39,"2023-08-05"
556,556,38722,"Saving",14970.74,"2022-01-11"
557,557,11922,"Current",45286.21,"2020-03-23"
558,558,24374,"Saving",112277.9,"2023-03-09"
559,559,32155,"Saving",11888.56,"2025-09-18"
560,560,36966,"Saving",94281.85,"2024-10-23"
561,561,40178,"Current",91245.03,"2025-07-26"
562,562,4522,"Current",54785.17,"2020-03-21"
563,563,24970,"Saving",81194.94,"2024-03-15"
564,564,12900,"Saving",160086.51,"2020-11-18"
565,565,8838,"Current",130274.61,"2020-05-08"
566,566,45325,"Saving",72207.84,"2022-04-15"
567,567,17928,"Current",99031.53,"2022-01-07"
568,568,24513,"Saving",42035.53,"2018-06-29"
569,569,22348,"Current",137993.47,"2019-04-06"
570,570,34345,"Saving",151038.76,"2020-10-13"
571,571,13806,"Saving",160259.76,"2018-05-31"
572,572,22174,"Saving",125363.81,"2018-10-15"
573,573,10864,"Current",38833.3,"2020-10-06"
574,574,6927,"Saving",28582.99,"2021-11-14"
575,575,2361,"Current",13872.92,"2019-02-19"
576,576,459,"Saving",45215.18,"2020-06-22"
577,577,43096,"Saving",147377.32,"2024-03-30"
578,578,13220,"Current",149791.94,"2018-03-19"
579,579,23279,"Current",88092.15,"2019-11-03"
580,580,13621,"Current",2276.99,"2021-01-04"
581,581,1826,"Current",5852.56,"2018-01-22"
582,582,5368,"Saving",33313.9,"2022-01-17"
583,583,32739,"Saving",15055.8,"2020-08-21"
584,584,35962,"Saving",56069.04,"2024-06-27"
585,585,31406,"Saving",81664.27,"2022-01-29"
586,586,5912,"Saving",78009.7,"2018-12-29"
587,587,37699,"Current",22472.54,"2021-12-19"
588,588,45536,"Current",120037.77,"2025-03-25"
589,589,25881,"Current",22331.56,"2018-11-24"
590,590,47453,"Current",96519.02,"2020-09-27"
591,591,40828,"Saving",159792.41,"2018-12-07"
592,592,28365,"Current",18054.52,"2023-03-22"
593,593,10384,"Saving",129703.14,"2021-09-06"
594,594,7977,"Saving",115642.63,"2024-02-14"
595,595,25201,"Saving",194985.53,"2023-05-22"
596,596,26049,"Saving",128225.81,"2020-04-03"
597,597,13638,"Current",27173.61,"2018-04-13"
598,598,29212,"Current",111121.77,"2020-03-09"
599,599,27321,"Saving",93592.25,"2020-05-16"
600,600,8994,"Saving",174256.37,"2025-02-16"
601,601,41189,"Saving",130308.1,"2019-04-13"
602,602,42084,"Current",164444.02,"2022-07-08"
603,603,29336,"Saving",162667.17,"2019-01-27"
604,604,41544,"Saving",111242.58,"2023-09-17"
605,605,44310,"Current",78066.93,"2019-07-22"
606,606,14777,"Current",128482.54,"2019-11-21"
607,607,34985,"Current",159610.16,"2023-03-25"
608,608,29674,"Saving",48777.98,"2018-07-06"
609,609,37428,"Saving",22248.07,"2018-06-13"
610,610,27852,"Current",133574.57,"2019-08-22"
611,611,28752,"Current",74068.6,"2021-09-30"
612,612,31838,"Current",57188.75,"2020-07-08"
613,613,36282,"Saving",27303.9,"2024-11-04"
614,614,43992,"Current",158947.76,"2019-03-29"
615,615,11351,"Saving",139854.68,"2024-03-20"
616,616,20087,"Current",118746.1,"2021-12-05"
617,617,38105,"Current",8421.48,"2022-11-09"
618,618,34326,"Current",47360.4,"2022-09-08"
619,619,18585,"Current",20451.95,"2020-06-14"
620,620,1601,"Saving",124128.17,"2018-07-17"
621,621,29775,"Current",66973.76,"2021-08-28"
622,622,37352,"Saving",85556.11,"2019-08-30"
623,623,22243,"Current",46992.57,"2023-09-16"
624,624,39242,"Saving",134200.96,"2018-07-08"
625,625,42675,"Saving",102026.82,"2018-03-31"
626,626,47682,"Current",51320.11,"2024-05-12"
627,627,3235,"Current",142866.25,"2018-08-22"
628,628,37881,"Saving",118006.69,"2024-11-09"
629,629,31371,"Saving",157181.55,"2022-03-02"
630,630,6049,"Current",68493.65,"2020-11-19"
631,631,19853,"Current",16906.48,"2022-08-18"
632,632,43807,"Saving",151776.78,"2019-09-08"
633,633,49551,"Current",182936.64,"2018-04-09"
634,634,42703,"Saving",34301.72,"2018-08-12"
635,635,16808,"Current",47352.64,"2023-09-30"
636,636,43332,"Saving",25968.47,"2018-02-14"
637,637,30645,"Saving",57277.51,"2021-05-03"
638,638,21503,"Saving",177520.2,"2020-08-28"
639,639,36456,"Saving",91442.2,"2024-04-15"
640,640,43081,"Current",16520.98,"2023-10-01"
641,641,8074,"Current",64272.37,"2023-02-25"
642,642,27606,"Saving",145189.43,"2021-08-05"
643,643,9675,"Saving",58245.29,"2018-05-05"
644,644,38285,"Saving",173652.51,"2025-06-24"
645,645,10998,"Current",195178.88,"2025-09-29"
646,646,42306,"Saving",14533.61,"2021-03-13"
647,647,18452,"Current",169644.83,"2019-07-25"
648,648,48070,"Current",105686.5,"2025-01-25"
649,649,32050,"Saving",79093.86,"2025-09-04"
650,650,6189,"Saving",168980.41,"2018-09-09"
651,651,36702,"Current",192649.68,"2021-07-09"
652,652,40762,"Current",188514.66,"2021-06-28"
653,653,36191,"Current",186660.23,"2019-06-08"
654,654,8157,"Current",82626.71,"2020-06-20"
655,655,10956,"Current",162173.54,"2024-08-26"
656,656,44212,"Saving",115382.51,"2018-09-21"
657,657,2408,"Current",64695.98,"2021-11-30"
658,658,10264,"Current",135128.21,"2025-02-10"
659,659,1377,"Saving",153000.6,"2020-09-18"
660,660,33399,"Saving",4295.04,"2018-10-13"
661,661,27675,"Current",180778.37,"2024-04-25"
662,662,12255,"Current",15730.1,"2024-10-01"
663,663,4308,"Saving",10025.05,"2017-12-23"
664,664,24821,"Current",50026.63,"2019-01-28"
665,665,12822,"Saving",16972.35,"2022-07-10"
666,666,23547,"Current",46964.12,"2025-09-10"
667,667,11397,"Saving",24563.41,"2024-05-20"
668,668,18415,"Saving",9958.29,"2021-01-20"
669,669,24249,"Saving",199589.69,"2023-03-31"
670,670,14287,"Current",125951.15,"2022-01-28"
671,671,35671,"Current",151731.04,"2019-04-03"
672,672,47008,"Saving",195440.67,"2022-10-17"
673,673,26446,"Current",137276.96,"2024-08-04"
674,674,28439,"Saving",93530.97,"2023-10-30"
675,675,42654,"Current",109128.74,"2021-04-05"
676,676,28949,"Saving",123350.48,"2023-09-16"
677,677,45858,"Current",105044.53,"2018-12-16"
678,678,33675,"Saving",34616.56,"2018-09-12"
679,679,19122,"Current",78871.27,"2021-11-20"
680,680,24387,"Saving",42268.61,"2020-02-12"
681,681,2874,"Current",186656.59,"2023-06-09"
682,682,10192,"Current",71928.1,"2020-01-11"
683,683,9667,"Current",147700.53,"2023-04-18"
684,684,7810,"Saving",184402.37,"2019-04-03"
685,685,49578,"Saving",82470.89,"2018-03-26"
686,686,37418,"Current",181630.31,"2020-11-25"
687,687,33181,"Saving",128845.26,"2018-06-10"
688,688,11370,"Saving",190637.13,"2025-03-23"
689,689,26277,"Saving",143411.03,"2021-12-30"
690,690,32037,"Current",174224.15,"2024-07-24"
691,691,2422,"Saving",132500.01,"2021-12-13"
692,692,32941,"Saving",28480.5,"2021-03-20"
693,693,37419,"Saving",166173.06,"2020-11-18"
694,694,31428,"Saving",106000.88,"2019-07-20"
695,695,17616,"Saving",76387.96,"2018-03-04"
696,696,42453,"Saving",81596.33,"2023-11-19"
697,697,34699,"Saving",28620.51,"2019-11-29"
698,698,24445,"Current",134353.11,"2020-05-10"
699,699,16202,"Saving",87168.91,"2022-08-25"
700,700,45299,"Current",59716.3,"2019-08-26"
701,701,6331,"Saving",179455.65,"2022-08-02"
702,702,49159,"Saving",45105.97,"2021-11-22"
703,703,11144,"Current",147258.8,"2025-11-29"
704,704,31605,"Saving",2201.03,"2023-12-09"
705,705,45132,"Saving",171884.78,"2022-06-16"
706,706,17153,"Saving",78775.81,"2023-05-26"
707,707,20459,"Saving",188710.21,"2025-05-23"
708,708,47456,"Current",159786.64,"2023-07-16"
709,709,13249,"Current",53798.44,"2019-11-02"
710,710,6706,"Saving",169639.21,"2021-07-12"
711,711,3560,"Saving",116656.21,"2025-09-18"
712,712,9100,"Current",19939.79,"2019-12-06"
713,713,7875,"Saving",104228.8,"2019-01-09"
714,714,8898,"Current",114463.1,"2019-05-14"
715,715,3683,"Current",170559.77,"2020-02-07"
716,716,4999,"Current",119821.72,"2021-08-06"
717,717,48992,"Current",195844.25,"2023-08-16"
718,718,44504,"Saving",161161.41,"2020-10-09"
719,719,47375,"Saving",62098.05,"2024-06-15"
720,720,22189,"Saving",155721.29,"2024-12-19"
721,721,49573,"Saving",15735.44,"2022-03-08"
722,722,11829,"Current",126635.59,"2024-08-25"
723,723,40483,"Current",60198.87,"2023-12-25"
724,724,21436,"Saving",60771.69,"2024-04-18"
725,725,12010,"Saving",9181.05,"2018-07-23"
726,726,42339,"Saving",50224.13,"2020-06-01"
727,727,30949,"Current",148532.79,"2022-09-23"
728,728,29150,"Current",186242.03,"2024-08-20"
729,729,5399,"Current",117881.03,"2020-08-26"
730,730,2534,"Current",46876.37,"2025-07-15"
731,731,31413,"Current",56599.02,"2025-09-04"
732,732,5732,"Current",122678.4,"2018-11-22"
733,733,10538,"Current",67323.9,"2019-07-06"
734,734,37556,"Current",95206.69,"2023-04-12"
735,735,35632,"Current",9026.27,"2023-12-26"
736,736,16640,"Current",93971.04,"2020-06-27"
737,737,31527,"Current",13784.04,"2024-09-15"
738,738,48204,"Saving",67215.66,"2023-09-16"
739,739,7390,"Saving",174518.37,"2023-01-01"
740,740,33961,"Current",53380.67,"2023-08-12"
741,741,44007,"Current",179190.35,"2021-03-02"
742,742,49639,"Saving",163554.57,"2018-02-10"
743,743,20829,"Current",152048.51,"2019-06-26"
744,744,17307,"Current",53261.75,"2019-11-19"
745,745,2236,"Saving",141113.79,"2023-10-28"
746,746,42481,"Saving",21107.78,"2021-10-20"
747,747,34862,"Current",140812.59,"2024-07-10"
748,748,21033,"Current",105016.35,"2023-08-12"
749,749,3927,"Saving",118441.31,"2020-06-18"
750,750,36200,"Saving",119947.3,"2022-11-15"
751,751,24003,"Saving",89063.34,"2024-11-25"
752,752,32773,"Saving",27418.11,"2021-09-08"
753,753,15070,"Saving",14221.74,"2024-04-09"
754,754,4918,"Current",96296.84,"2024-10-24"
755,755,23413,"Current",130465.68,"2022-02-03"
756,756,17907,"Saving",195025.76,"2022-03-15"
757,757,25329,"Saving",70613.57,"2024-10-26"
758,758,38352,"Current",180833.3,"2020-06-29"
759,759,42148,"Saving",73275.99,"2020-04-30"
760,760,48422,"Current",38111.8,"2020-04-01"
761,761,295,"Saving",51918.64,"2019-12-25"
762,762,31175,"Saving",56422.47,"2022-10-19"
763,763,9219,"Current",151334.83,"2019-12-19"
764,764,11285,"Current",55757.88,"2023-10-12"
765,765,8865,"Saving",185191.31,"2024-09-30"
766,766,43763,"Saving",99146.66,"2018-02-18"
767,767,15403,"Saving",43624.92,"2018-11-17"
768,768,30380,"Saving",47430.37,"2022-07-15"
769,769,19112,"Saving",71096.73,"2019-09-26"
770,770,15005,"Current",175579.88,"2024-07-20"
771,771,17889,"Current",49978.68,"2023-08-25"
772,772,31182,"Saving",152020.1,"2023-06-21"
773,773,38188,"Saving",100167.87,"2024-11-01"
774,774,13227,"Saving",33114.94,"2019-12-03"
775,775,16991,"Current",78315.1,"2023-01-20"
776,776,37178,"Current",16472.73,"2020-03-06"
777,777,27399,"Saving",195451.45,"2025-09-30"
778,778,17730,"Current",100530.34,"2025-08-13"
779,779,23569,"Saving",42780.81,"2020-08-19"
780,780,21364,"Current",36955.74,"2021-04-09"
781,781,19576,"Saving",180244.86,"2019-12-31"
782,782,2023,"Saving",196673.62,"2018-03-19"
783,783,19361,"Saving",179469.93,"2021-08-11"
784,784,49084,"Saving",32205.2,"2025-03-28"
785,785,46601,"Saving",1519.11,"2019-11-20"
786,786,1773,"Current",75826.4,"2019-07-09"
787,787,20116,"Current",57653.05,"2023-10-05"
788,788,42552,"Current",52274.38,"2020-10-15"
789,789,23154,"Saving",36865.53,"2018-10-09"
790,790,583,"Current",78490.51,"2021-05-22"
791,791,47094,"Saving",199523.62,"2019-10-30"
792,792,1959,"Current",91711.41,"2022-07-12"
793,793,46778,"Saving",29967.12,"2019-07-06"
794,794,31515,"Saving",182102.7,"2025-01-24"
795,795,5296,"Saving",57348.23,"2023-07-29"
796,796,40018,"Current",147267.85,"2021-06-07"
797,797,34207,"Saving",40264.78,"2021-10-19"
798,798,23649,"Saving",49559.86,"2019-03-07"
799,799,7844,"Current",38711.19,"2023-07-06"
800,800,35159,"Saving",41817.9,"2021-06-28"
801,801,47990,"Saving",155569.28,"2021-11-16"
802,802,14248,"Current",135703.04,"2021-03-28"
803,803,44815,"Saving",36336.41,"2022-05-05"
804,804,13750,"Current",120839.01,"2020-10-17"
805,805,12416,"Current",5098.89,"2018-05-27"
806,806,9790,"Current",199158.05,"2023-08-10"
807,807,35032,"Current",64527.47,"2024-12-18"
808,808,36084,"Current",134295.55,"2022-04-13"
809,809,11543,"Saving",11885.65,"2025-11-07"
810,810,8254,"Saving",90916.07,"2023-10-10"
811,811,30687,"Current",175367.42,"2019-03-30"
812,812,7971,"Current",188247.16,"2019-03-04"
813,813,36299,"Saving",73337.2,"2019-06-10"
814,814,7372,"Saving",123153.41,"2018-07-29"
815,815,37583,"Current",75069.11,"2024-02-10"
816,816,39075,"Current",59036.91,"2019-10-09"
817,817,15960,"Current",85289.48,"2019-08-25"
818,818,17945,"Saving",5226.3,"2021-04-15"
819,819,12939,"Current",195365.94,"2024-10-30"
820,820,27520,"Current",166271.11,"2021-12-08"
821,821,23321,"Saving",11555.41,"2023-12-02"
822,822,3136,"Saving",45819.02,"2024-11-27"
823,823,8874,"Current",161993.3,"2018-05-05"
824,824,26188,"Saving",157847.33,"2022-06-13"
825,825,8138,"Current",35684.07,"2022-01-19"
826,826,22460,"Saving",91389.03,"2018-03-19"
827,827,47380,"Current",175136.3,"2024-03-29"
828,828,31937,"Current",86677.88,"2020-03-01"
829,829,17683,"Saving",181368.98,"2021-03-01"
830,830,15800,"Saving",97899.76,"2024-02-17"
831,831,27205,"Current",9183.71,"2020-03-04"
832,832,37725,"Saving",86090.81,"2019-09-20"
833,833,5100,"Current",125778.17,"2025-08-08"
834,834,9297,"Current",86617.75,"2022-08-20"
835,835,43387,"Saving",73202.85,"2019-04-02"
836,836,44588,"Current",55171.09,"2023-06-03"
837,837,31798,"Saving",84595.81,"2018-08-04"
838,838,32035,"Saving",124415.7,"2025-03-16"
839,839,41610,"Saving",40990.65,"2019-04-16"
840,840,33137,"Saving",13866.86,"2018-02-24"
841,841,39399,"Saving",115574.31,"2021-01-01"
842,842,25131,"Saving",12451.68,"2021-03-28"
843,843,28034,"Saving",16906.35,"2023-10-07"
844,844,33020,"Saving",13624.36,"2025-06-23"
845,845,29,"Current",183001.04,"2018-03-21"
846,846,44177,"Current",167863.43,"2022-07-30"
847,847,6354,"Saving",198671.38,"2022-10-27"
848,848,30210,"Current",55070.82,"2022-11-12"
849,849,8600,"Saving",135094.15,"2018-05-22"
850,850,33432,"Current",105751.67,"2022-05-06"
851,851,9519,"Saving",145876.84,"2021-09-17"
852,852,44341,"Current",136970.53,"2019-04-06"
853,853,39023,"Current",165432.13,"2022-05-16"
854,854,3449,"Current",89172.03,"2021-10-20"
855,855,17221,"Current",154565.4,"2023-12-02"
856,856,5345,"Saving",16993.54,"2019-01-09"
857,857,28729,"Current",3608.08,"2022-04-16"
858,858,32833,"Saving",136647.43,"2020-06-19"
859,859,23732,"Saving",111110.01,"2018-07-27"
860,860,27204,"Saving",42910.85,"2020-06-12"
861,861,5746,"Current",188368.63,"2023-08-19"
862,862,2793,"Current",159545.93,"2021-12-12"
863,863,9475,"Current",21547.27,"2022-08-07"
864,864,47198,"Current",191900.69,"2023-01-14"
865,865,14751,"Saving",100390.53,"2023-07-30"
866,866,43094,"Current",154359.07,"2019-02-13"
867,867,10233,"Current",112948.36,"2022-04-23"
868,868,6242,"Current",102841.09,"2022-02-25"
869,869,38228,"Current",141774.32,"2019-11-03"
870,870,18727,"Saving",178530.12,"2024-09-07"
871,871,49943,"Saving",77573.59,"2023-02-06"
872,872,1611,"Saving",81191.77,"2020-09-05"
873,873,34748,"Saving",75733.1,"2021-03-27"
874,874,2864,"Saving",28196.13,"2025-04-06"
875,875,29096,"Current",49941.74,"2023-06-11"
876,876,26878,"Saving",116017.95,"2020-04-22"
877,877,34959,"Saving",151542.46,"2020-12-03"
878,878,7912,"Saving",80121.5,"2024-01-14"
879,879,17800,"Current",113028.3,"2021-10-09"
880,880,23406,"Saving",16618.18,"2021-11-10"
881,881,26657,"Current",63172.93,"2019-04-02"
882,882,12131,"Saving",103538.5,"2022-08-20"
883,883,1177,"Current",39663.25,"2018-09-10"
884,884,1624,"Current",73461.64,"2018-11-27"
885,885,39772,"Current",111248.71,"2018-07-31"
886,886,34655,"Saving",75725.52,"2023-06-06"
887,887,2596,"Current",195974.28,"2023-09-19"
888,888,27297,"Current",152289.25,"2023-08-09"
889,889,32225,"Current",149870.9,"2024-08-16"
890,890,12437,"Saving",92897.14,"2024-02-27"
891,891,21468,"Current",91919.95,"2018-12-21"
892,892,18381,"Saving",166602.96,"2019-01-14"
893,893,9685,"Current",8479.07,"2018-09-13"
894,894,6434,"Saving",187878.5,"2025-01-15"
895,895,42300,"Current",135635.14,"2024-06-01"
896,896,46479,"Saving",20017.66,"2025-07-13"
897,897,18934,"Saving",76948.07,"2019-03-12"
898,898,7012,"Current",197751.99,"2024-01-13"
899,899,33945,"Saving",111323.3,"2019-01-27"
900,900,33037,"Current",133845.2,"2018-06-27"
901,901,13377,"Saving",109751.37,"2020-10-14"
902,902,34467,"Saving",194323.46,"2020-03-01"
903,903,30219,"Current",4391.32,"2024-08-26"
904,904,12276,"Saving",130629.33,"2018-11-06"
905,905,44832,"Current",121210.17,"2018-08-11"
906,906,37461,"Saving",59670.31,"2018-04-02"
907,907,14078,"Current",66460.5,"2022-10-15"
908,908,14421,"Saving",190243.27,"2023-12-21"
909,909,4950,"Saving",174993.06,"2024-12-16"
910,910,44662,"Saving",23793.39,"2022-01-26"
911,911,5191,"Saving",109855.9,"2023-09-27"
912,912,43747,"Current",1075.1,"2018-06-11"
913,913,41793,"Current",34774.77,"2024-10-05"
914,914,18599,"Current",131883.29,"2021-01-05"
915,915,38481,"Saving",6000.13,"2024-07-21"
916,916,14996,"Saving",113724.96,"2021-09-28"
917,917,45788,"Saving",178824.84,"2018-11-25"
918,918,25111,"Saving",126795.24,"2019-07-25"
919,919,42087,"Current",165804.22,"2020-11-18"
920,920,26502,"Saving",8031.53,"2025-06-07"
921,921,10394,"Saving",85257.59,"2021-02-19"
922,922,6086,"Current",173632.03,"2018-09-11"
923,923,22130,"Current",8644.97,"2020-02-20"
924,924,34548,"Current",30176.15,"2023-07-29"
925,925,46124,"Current",14226.0,"2021-11-10"
926,926,23842,"Current",122172.98,"2021-06-15"
927,927,48526,"Saving",106665.76,"2021-01-31"
928,928,22305,"Current",13570.77,"2018-11-24"
929,929,43393,"Saving",139095.51,"2021-01-14"
930,930,26656,"Saving",6998.85,"2024-05-02"
931,931,30847,"Current",147967.25,"2018-04-09"
932,932,13512,"Saving",175177.34,"2018-09-01"
933,933,48872,"Saving",112155.29,"2018-01-29"
934,934,14914,"Saving",4316.54,"2020-12-08"
935,935,1170,"Current",150176.21,"2025-08-21"
936,936,42567,"Current",114168.05,"2023-05-12"
937,937,43892,"Saving",89208.24,"2018-10-17"
938,938,36346,"Current",151334.46,"2020-02-03"
939,939,9892,"Saving",9079.84,"2018-01-27"
940,940,30931,"Current",82128.08,"2020-03-05"
941,941,9634,"Saving",141976.81,"2017-12-18"
942,942,28337,"Saving",10362.94,"2018-04-02"
943,943,345,"Saving",55813.86,"2018-01-17"
944,944,31644,"Saving",18932.23,"2018-12-12"
945,945,29754,"Current",147592.93,"2023-09-24"
946,946,29153,"Current",170915.95,"2019-10-31"
947,947,12008,"Saving",154746.32,"2021-01-29"
948,948,33310,"Current",153073.62,"2020-12-16"
949,949,31614,"Saving",11875.39,"2018-03-06"
950,950,45935,"Current",24276.47,"2023-01-06"
951,951,6480,"Saving",151747.58,"2019-04-23"
952,952,5049,"Saving",179633.04,"2022-03-16"
953,953,6728,"Current",191981.9,"2021-03-31"
954,954,26659,"Current",177104.96,"2020-07-22"
955,955,7426,"Current",77423.47,"2018-12-05"
956,956,8075,"Saving",140743.58,"2021-03-19"
957,957,29929,"Saving",52598.59,"2023-12-07"
958,958,5907,"Saving",37960.28,"2021-04-27"
959,959,25796,"Current",108036.73,"2021-04-09"
960,960,25991,"Current",1788.55,"2024-05-12"
961,961,32856,"Current",126671.87,"2020-03-02"
962,962,10596,"Saving",38169.71,"2024-05-01"
963,963,17719,"Saving",68768.81,"2019-11-07"
964,964,46119,"Saving",151399.55,"2024-09-12"
965,965,14662,"Current",104086.53,"2019-02-17"
966,966,38343,"Current",116990.07,"2021-01-19"
967,967,30913,"Current",38817.19,"2023-09-18"
968,968,17547,"Saving",173194.51,"2019-02-20"
969,969,26511,"Saving",122824.69,"2022-07-08"
970,970,35362,"Current",157273.29,"2021-09-14"
