"branch_id";"branch_name";"branch_code";"city";"ifsc_code"
380;"Motihari Branch 380";"BR00380";"Srinagar";"IFSC00380"
381;"Panihati Branch 381";"BR00381";"Tenali";"IFSC00381"
382;"Visakhapatnam Branch 382";"BR00382";"Mango";"IFSC00382"
383;"Mysore Branch 383";"BR00383";"Chapra";"IFSC00383"
384;"Mysore Branch 384";"BR00384";"Bidar";"IFSC00384"
385;"Ahmedabad Branch 385";"BR00385";"Kochi";"IFSC00385"
386;"Proddatur Branch 386";"BR00386";"Jamalpur";"IFSC00386"
387;"Sirsa Branch 387";"BR00387";"Nagaon";"IFSC00387"
388;"Ozhukarai Branch 388";"BR00388";"Malegaon";"IFSC00388"
389;"Malegaon Branch 389";"BR00389";"Darbhanga";"IFSC00389"
390;"Mumbai Branch 390";"BR00390";"Ludhiana";"IFSC00390"
391;"Bilaspur Branch 391";"BR00391";"Raurkela Industrial Township";"IFSC00391"
392;"Amravati Branch 392";"BR00392";"Junagadh";"IFSC00392"
393;"Coimbatore Branch 393";"BR00393";"Tiruppur";"IFSC00393"
394;"Mau Branch 394";"BR00394";"Bhind";"IFSC00394"
395;"Aurangabad Branch 395";"BR00395";"Thane";"IFSC00395"
396;"Gurgaon Branch 396";"BR00396";"Rajpur Sonarpur";"IFSC00396"
397;"Moradabad Branch 397";"BR00397";"Nangloi Jat";"IFSC00397"
398;"Gandhidham Branch 398";"BR00398";"Vijayanagaram";"IFSC00398"
399;"Bhatpara Branch 399";"BR00399";"Muzaffarpur";"IFSC00399"
400;"Singrauli Branch 400";"BR00400";"Dewas";"IFSC00400"
401;"Chapra Branch 401";"BR00401";"Gudivada";"IFSC00401"
402;"Moradabad Branch 402";"BR00402";"Miryalaguda";"IFSC00402"
403;"Srinagar Branch 403";"BR00403";"Katihar";"IFSC00403"
404;"Sri Ganganagar Branch 404";"BR00404";"Aurangabad";"IFSC00404"
405;"Haldia Branch 405";"BR00405";"Berhampur";"IFSC00405"
406;"Jorhat Branch 406";"BR00406";"Noida";"IFSC00406"
407;"Hosur Branch 407";"BR00407";"Imphal";"IFSC00407"
408;"Patna Branch 408";"BR00408";"Malda";"IFSC00408"
409;"Chennai Branch 409";"BR00409";"Hosur";"IFSC00409"
410;"Hubli–Dharwad Branch 410";"BR00410";"Jamshedpur";"IFSC00410"
411;"Kadapa Branch 411";"BR00411";"Nangloi Jat";"IFSC00411"
412;"Jaipur Branch 412";"BR00412";"Pali";"IFSC00412"
413;"Kota Branch 413";"BR00413";"Tezpur";"IFSC00413"
414;"Ranchi Branch 414";"BR00414";"Kamarhati";"IFSC00414"
415;"Tirupati Branch 415";"BR00415";"Bardhaman";"IFSC00415"
416;"Rampur Branch 416";"BR00416";"Purnia";"IFSC00416"
417;"Allahabad Branch 417";"BR00417";"Howrah";"IFSC00417"
418;"Dharmavaram Branch 418";"BR00418";"Katihar";"IFSC00418"
419;"Bikaner Branch 419";"BR00419";"Bongaigaon";"IFSC00419"
420;"Madurai Branch 420";"BR00420";"Allahabad";"IFSC00420"
421;"Pali Branch 421";"BR00421";"Vadodara";"IFSC00421"
422;"Srinagar Branch 422";"BR00422";"Thiruvananthapuram";"IFSC00422"
423;"Gorakhpur Branch 423";"BR00423";"Kishanganj";"IFSC00423"
424;"Tiruvottiyur Branch 424";"BR00424";"New Delhi";"IFSC00424"
425;"Moradabad Branch 425";"BR00425";"Bhilai";"IFSC00425"
426;"Bellary Branch 426";"BR00426";"Darbhanga";"IFSC00426"
427;"Khandwa Branch 427";"BR00427";"Nellore";"IFSC00427"
428;"Khora  Branch 428";"BR00428";"Kozhikode";"IFSC00428"
429;"Chandrapur Branch 429";"BR00429";"Alappuzha";"IFSC00429"
430;"Nizamabad Branch 430";"BR00430";"Haldia";"IFSC00430"
431;"Ahmedabad Branch 431";"BR00431";"Gandhidham";"IFSC00431"
432;"Raipur Branch 432";"BR00432";"Mahbubnagar";"IFSC00432"
433;"Suryapet Branch 433";"BR00433";"Sonipat";"IFSC00433"
434;"Faridabad Branch 434";"BR00434";"Hajipur";"IFSC00434"
435;"Gwalior Branch 435";"BR00435";"Belgaum";"IFSC00435"
436;"Nagaon Branch 436";"BR00436";"Dhule";"IFSC00436"
437;"Mahbubnagar Branch 437";"BR00437";"Kottayam";"IFSC00437"
438;"Secunderabad Branch 438";"BR00438";"Raichur";"IFSC00438"
439;"Panvel Branch 439";"BR00439";"Bhubaneswar";"IFSC00439"
440;"Bhavnagar Branch 440";"BR00440";"Aligarh";"IFSC00440"
441;"Pimpri-Chinchwad Branch 441";"BR00441";"Kavali";"IFSC00441"
442;"Pimpri-Chinchwad Branch 442";"BR00442";"Hyderabad";"IFSC00442"
443;"Hindupur Branch 443";"BR00443";"Giridih";"IFSC00443"
444;"Malegaon Branch 444";"BR00444";"Imphal";"IFSC00444"
445;"Serampore Branch 445";"BR00445";"Fatehpur";"IFSC00445"
446;"Panihati Branch 446";"BR00446";"Kishanganj";"IFSC00446"
447;"Alwar Branch 447";"BR00447";"Vijayawada";"IFSC00447"
448;"Nangloi Jat Branch 448";"BR00448";"Belgaum";"IFSC00448"
449;"Dewas Branch 449";"BR00449";"Kalyan-Dombivli";"IFSC00449"
450;"Guna Branch 450";"BR00450";"Solapur";"IFSC00450"
451;"Suryapet Branch 451";"BR00451";"Ambala";"IFSC00451"
452;"Hazaribagh Branch 452";"BR00452";"Nagpur";"IFSC00452"
453;"Gopalpur Branch 453";"BR00453";"Gangtok";"IFSC00453"
454;"Kolhapur Branch 454";"BR00454";"Vijayawada";"IFSC00454"
455;"Vellore Branch 455";"BR00455";"Machilipatnam";"IFSC00455"
456;"Miryalaguda Branch 456";"BR00456";"Erode";"IFSC00456"
457;"Udupi Branch 457";"BR00457";"Kanpur";"IFSC00457"
458;"Ahmedabad Branch 458";"BR00458";"Indore";"IFSC00458"
459;"Firozabad Branch 459";"BR00459";"Mathura";"IFSC00459"
460;"Karnal Branch 460";"BR00460";"Surendranagar Dudhrej";"IFSC00460"
461;"South Dumdum Branch 461";"BR00461";"Asansol";"IFSC00461"
462;"Bathinda Branch 462";"BR00462";"Machilipatnam";"IFSC00462"
463;"Guntur Branch 463";"BR00463";"Gwalior";"IFSC00463"
464;"Allahabad Branch 464";"BR00464";"Bhatpara";"IFSC00464"
465;"Raichur Branch 465";"BR00465";"Hospet";"IFSC00465"
466;"Ambarnath Branch 466";"BR00466";"Kalyan-Dombivli";"IFSC00466"
467;"Akola Branch 467";"BR00467";"Jabalpur";"IFSC00467"
468;"Mathura Branch 468";"BR00468";"Ambala";"IFSC00468"
469;"Siwan Branch 469";"BR00469";"Vellore";"IFSC00469"
470;"Aligarh Branch 470";"BR00470";"Sambalpur";"IFSC00470"
471;"Mangalore Branch 471";"BR00471";"Gangtok";"IFSC00471"
472;"Gandhinagar Branch 472";"BR00472";"Visakhapatnam";"IFSC00472"
473;"Bidhannagar Branch 473";"BR00473";"Dhanbad";"IFSC00473"
474;"Proddatur Branch 474";"BR00474";"Siliguri";"IFSC00474"
475;"Hospet Branch 475";"BR00475";"Jabalpur";"IFSC00475"
476;"Kota Branch 476";"BR00476";"Machilipatnam";"IFSC00476"
477;"Dhule Branch 477";"BR00477";"Kolhapur";"IFSC00477"
478;"Patiala Branch 478";"BR00478";"Rajpur Sonarpur";"IFSC00478"
479;"Rewa Branch 479";"BR00479";"Danapur";"IFSC00479"
480;"Karnal Branch 480";"BR00480";"Avadi";"IFSC00480"
481;"Buxar Branch 481";"BR00481";"Ramagundam";"IFSC00481"
482;"Shahjahanpur Branch 482";"BR00482";"Yamunanagar";"IFSC00482"
483;"Hindupur Branch 483";"BR00483";"Gopalpur";"IFSC00483"
484;"Munger Branch 484";"BR00484";"Aizawl";"IFSC00484"
485;"Sultan Pur Majra Branch 485";"BR00485";"Bhopal";"IFSC00485"
486;"Eluru Branch 486";"BR00486";"Bhiwani";"IFSC00486"
487;"Jorhat Branch 487";"BR00487";"Aizawl";"IFSC00487"
488;"Akola Branch 488";"BR00488";"Pallavaram";"IFSC00488"
489;"Khammam Branch 489";"BR00489";"Bhusawal";"IFSC00489"
490;"Thiruvananthapuram Branch 490";"BR00490";"Phusro";"IFSC00490"
491;"Tadepalligudem Branch 491";"BR00491";"Tinsukia";"IFSC00491"
492;"Nagercoil Branch 492";"BR00492";"Malda";"IFSC00492"
493;"Bhiwani Branch 493";"BR00493";"Kota";"IFSC00493"
494;"Vellore Branch 494";"BR00494";"Mathura";"IFSC00494"
495;"Saharsa Branch 495";"BR00495";"Alappuzha";"IFSC00495"
496;"Thane Branch 496";"BR00496";"Alappuzha";"IFSC00496"
497;"North Dumdum Branch 497";"BR00497";"Patna";"IFSC00497"
498;"Ajmer Branch 498";"BR00498";"Berhampore";"IFSC00498"
499;"Ulhasnagar Branch 499";"BR00499";"Bardhaman";"IFSC00499"
500;"Warangal Branch 500";"BR00500";"Tinsukia";"IFSC00500"
501;"Bhusawal Branch 501";"BR00501";"Aurangabad";"IFSC00501"
502;"Allahabad Branch 502";"BR00502";"Jamshedpur";"IFSC00502"
503;"Tiruchirappalli Branch 503";"BR00503";"Tadipatri";"IFSC00503"
504;"Siwan Branch 504";"BR00504";"Sri Ganganagar";"IFSC00504"
505;"Kishanganj Branch 505";"BR00505";"Gandhidham";"IFSC00505"
506;"Katihar Branch 506";"BR00506";"Bidar";"IFSC00506"
507;"Junagadh Branch 507";"BR00507";"Medininagar";"IFSC00507"
508;"Mahbubnagar Branch 508";"BR00508";"Aligarh";"IFSC00508"
509;"Belgaum Branch 509";"BR00509";"Ichalkaranji";"IFSC00509"
510;"Cuttack Branch 510";"BR00510";"Rajpur Sonarpur";"IFSC00510"
511;"Ichalkaranji Branch 511";"BR00511";"Hospet";"IFSC00511"
512;"Mau Branch 512";"BR00512";"Chandrapur";"IFSC00512"
513;"Dindigul Branch 513";"BR00513";"Bhusawal";"IFSC00513"
514;"Surendranagar Dudhrej Branch 514";"BR00514";"Gwalior";"IFSC00514"
515;"Kharagpur Branch 515";"BR00515";"Anantapuram";"IFSC00515"
516;"Bhiwani Branch 516";"BR00516";"Vellore";"IFSC00516"
517;"Karnal Branch 517";"BR00517";"Pudukkottai";"IFSC00517"
518;"Delhi Branch 518";"BR00518";"Bongaigaon";"IFSC00518"
519;"Rajahmundry Branch 519";"BR00519";"Junagadh";"IFSC00519"
520;"Varanasi Branch 520";"BR00520";"Miryalaguda";"IFSC00520"
521;"Ramgarh Branch 521";"BR00521";"Arrah";"IFSC00521"
522;"Machilipatnam Branch 522";"BR00522";"Solapur";"IFSC00522"
523;"Thrissur Branch 523";"BR00523";"Bhiwandi";"IFSC00523"
524;"Muzaffarpur Branch 524";"BR00524";"Kolhapur";"IFSC00524"
525;"Amritsar Branch 525";"BR00525";"Nagercoil";"IFSC00525"
526;"Shimla Branch 526";"BR00526";"Ulhasnagar";"IFSC00526"
527;"Dehri Branch 527";"BR00527";"Aligarh";"IFSC00527"
528;"Nandyal Branch 528";"BR00528";"Kollam";"IFSC00528"
529;"Danapur Branch 529";"BR00529";"Dehri";"IFSC00529"
530;"Allahabad Branch 530";"BR00530";"Patiala";"IFSC00530"
531;"Dewas Branch 531";"BR00531";"Asansol";"IFSC00531"
532;"Aurangabad Branch 532";"BR00532";"Bongaigaon";"IFSC00532"
533;"Guntakal Branch 533";"BR00533";"Burhanpur";"IFSC00533"
534;"Anantapuram Branch 534";"BR00534";"Madhyamgram";"IFSC00534"
535;"Satna Branch 535";"BR00535";"Secunderabad";"IFSC00535"
536;"Korba Branch 536";"BR00536";"Berhampore";"IFSC00536"
537;"Belgaum Branch 537";"BR00537";"Berhampore";"IFSC00537"
538;"Muzaffarpur Branch 538";"BR00538";"Udaipur";"IFSC00538"
539;"Delhi Branch 539";"BR00539";"Katni";"IFSC00539"
540;"Sikar Branch 540";"BR00540";"Ichalkaranji";"IFSC00540"
541;"Tirupati Branch 541";"BR00541";"Begusarai";"IFSC00541"
542;"Berhampur Branch 542";"BR00542";"Bhilwara";"IFSC00542"
543;"Bhiwani Branch 543";"BR00543";"Baranagar";"IFSC00543"
544;"Orai Branch 544";"BR00544";"Dehri";"IFSC00544"
545;"Jodhpur Branch 545";"BR00545";"Akola";"IFSC00545"
546;"Dewas Branch 546";"BR00546";"Jaunpur";"IFSC00546"
547;"Navi Mumbai Branch 547";"BR00547";"Bhiwani";"IFSC00547"
548;"Aurangabad Branch 548";"BR00548";"Shahjahanpur";"IFSC00548"
549;"Kalyan-Dombivli Branch 549";"BR00549";"Pimpri-Chinchwad";"IFSC00549"
550;"Gandhinagar Branch 550";"BR00550";"Thanjavur";"IFSC00550"
551;"Bhagalpur Branch 551";"BR00551";"Bahraich";"IFSC00551"
552;"Hosur Branch 552";"BR00552";"Ghaziabad";"IFSC00552"
553;"Jamshedpur Branch 553";"BR00553";"Serampore";"IFSC00553"
554;"Kavali Branch 554";"BR00554";"Avadi";"IFSC00554"
555;"Gaya Branch 555";"BR00555";"Ballia";"IFSC00555"
556;"Eluru Branch 556";"BR00556";"Karnal";"IFSC00556"
557;"Bhimavaram Branch 557";"BR00557";"Chandigarh";"IFSC00557"
558;"Avadi Branch 558";"BR00558";"Rohtak";"IFSC00558"
559;"Jorhat Branch 559";"BR00559";"Rajahmundry";"IFSC00559"
560;"Mysore Branch 560";"BR00560";"Faridabad";"IFSC00560"
561;"Pali Branch 561";"BR00561";"Dehri";"IFSC00561"
562;"Coimbatore Branch 562";"BR00562";"Mysore";"IFSC00562"
563;"Sikar Branch 563";"BR00563";"Junagadh";"IFSC00563"
564;"Singrauli Branch 564";"BR00564";"Kolkata";"IFSC00564"
565;"Akola Branch 565";"BR00565";"Purnia";"IFSC00565"
566;"Muzaffarpur Branch 566";"BR00566";"Dharmavaram";"IFSC00566"
567;"Muzaffarnagar Branch 567";"BR00567";"Silchar";"IFSC00567"
568;"Dehri Branch 568";"BR00568";"Kishanganj";"IFSC00568"
569;"Bihar Sharif Branch 569";"BR00569";"Faridabad";"IFSC00569"
570;"Raebareli Branch 570";"BR00570";"Kamarhati";"IFSC00570"
571;"Karnal Branch 571";"BR00571";"Silchar";"IFSC00571"
572;"Giridih Branch 572";"BR00572";"Thoothukudi";"IFSC00572"
573;"Pimpri-Chinchwad Branch 573";"BR00573";"Deoghar";"IFSC00573"
574;"Kishanganj Branch 574";"BR00574";"Latur";"IFSC00574"
575;"Narasaraopet Branch 575";"BR00575";"Avadi";"IFSC00575"
576;"Kozhikode Branch 576";"BR00576";"Shimoga";"IFSC00576"
577;"Ratlam Branch 577";"BR00577";"Amaravati";"IFSC00577"
578;"Pudukkottai Branch 578";"BR00578";"Bokaro";"IFSC00578"
579;"Vijayawada Branch 579";"BR00579";"Karaikudi";"IFSC00579"
580;"Pudukkottai Branch 580";"BR00580";"Surat";"IFSC00580"
581;"Ramagundam Branch 581";"BR00581";"Ujjain";"IFSC00581"
582;"Bijapur Branch 582";"BR00582";"Thoothukudi";"IFSC00582"
583;"Mehsana Branch 583";"BR00583";"Moradabad";"IFSC00583"
584;"Guna Branch 584";"BR00584";"Guwahati";"IFSC00584"
585;"Eluru Branch 585";"BR00585";"Belgaum";"IFSC00585"
586;"Kollam Branch 586";"BR00586";"Pondicherry";"IFSC00586"
587;"Bally Branch 587";"BR00587";"Bareilly";"IFSC00587"
588;"Meerut Branch 588";"BR00588";"Bardhaman";"IFSC00588"
589;"Madhyamgram Branch 589";"BR00589";"Rourkela";"IFSC00589"
590;"Jehanabad Branch 590";"BR00590";"Latur";"IFSC00590"
591;"Madhyamgram Branch 591";"BR00591";"Rewa";"IFSC00591"
592;"Bettiah Branch 592";"BR00592";"Pallavaram";"IFSC00592"
593;"Ulhasnagar Branch 593";"BR00593";"Chandrapur";"IFSC00593"
594;"Bhilai Branch 594";"BR00594";"Pallavaram";"IFSC00594"
595;"Morbi Branch 595";"BR00595";"Khandwa";"IFSC00595"
596;"Deoghar Branch 596";"BR00596";"Bijapur";"IFSC00596"
597;"Gangtok Branch 597";"BR00597";"Katni";"IFSC00597"
598;"Indore Branch 598";"BR00598";"Shahjahanpur";"IFSC00598"
599;"Jhansi Branch 599";"BR00599";"Haridwar";"IFSC00599"
600;"Amravati Branch 600";"BR00600";"Amravati";"IFSC00600"
601;"Chennai Branch 601";"BR00601";"Mau";"IFSC00601"
602;"Saharsa Branch 602";"BR00602";"Sasaram";"IFSC00602"
603;"Bathinda Branch 603";"BR00603";"Aligarh";"IFSC00603"
604;"Bongaigaon Branch 604";"BR00604";"Hosur";"IFSC00604"
605;"Navi Mumbai Branch 605";"BR00605";"Vijayanagaram";"IFSC00605"
606;"Loni Branch 606";"BR00606";"Secunderabad";"IFSC00606"
607;"Kozhikode Branch 607";"BR00607";"Bhimavaram";"IFSC00607"
608;"Dharmavaram Branch 608";"BR00608";"Dharmavaram";"IFSC00608"
609;"Barasat Branch 609";"BR00609";"Vadodara";"IFSC00609"
610;"Jalandhar Branch 610";"BR00610";"Nagercoil";"IFSC00610"
611;"Raurkela Industrial Township Branch 611";"BR00611";"Khora ";"IFSC00611"
612;"Kadapa Branch 612";"BR00612";"North Dumdum";"IFSC00612"
613;"Raipur Branch 613";"BR00613";"Nizamabad";"IFSC00613"
614;"Dewas Branch 614";"BR00614";"Durg";"IFSC00614"
615;"Davanagere Branch 615";"BR00615";"Parbhani";"IFSC00615"
616;"Chandrapur Branch 616";"BR00616";"Imphal";"IFSC00616"
617;"Hospet Branch 617";"BR00617";"Unnao";"IFSC00617"
618;"Yamunanagar Branch 618";"BR00618";"Sirsa";"IFSC00618"
619;"Faridabad Branch 619";"BR00619";"Bahraich";"IFSC00619"
620;"Avadi Branch 620";"BR00620";"Bhatpara";"IFSC00620"
621;"Vasai-Virar Branch 621";"BR00621";"Kottayam";"IFSC00621"
622;"Bhagalpur Branch 622";"BR00622";"Kamarhati";"IFSC00622"
623;"Yamunanagar Branch 623";"BR00623";"Pudukkottai";"IFSC00623"
624;"Salem Branch 624";"BR00624";"Kalyan-Dombivli";"IFSC00624"
625;"Vijayanagaram Branch 625";"BR00625";"Berhampur";"IFSC00625"
626;"Dewas Branch 626";"BR00626";"Nadiad";"IFSC00626"
627;"Gandhidham Branch 627";"BR00627";"Tirupati";"IFSC00627"
628;"Guntakal Branch 628";"BR00628";"Vadodara";"IFSC00628"
629;"Jamshedpur Branch 629";"BR00629";"Thanjavur";"IFSC00629"
630;"Imphal Branch 630";"BR00630";"Hazaribagh";"IFSC00630"
631;"Anantapuram Branch 631";"BR00631";"Jhansi";"IFSC00631"
632;"Tirunelveli Branch 632";"BR00632";"Muzaffarnagar";"IFSC00632"
633;"Hapur Branch 633";"BR00633";"Gwalior";"IFSC00633"
634;"Thane Branch 634";"BR00634";"Bidhannagar";"IFSC00634"
635;"Hapur Branch 635";"BR00635";"Dhanbad";"IFSC00635"
636;"Yamunanagar Branch 636";"BR00636";"Dibrugarh";"IFSC00636"
637;"Medininagar Branch 637";"BR00637";"Kottayam";"IFSC00637"
638;"Dharmavaram Branch 638";"BR00638";"Thiruvananthapuram";"IFSC00638"
639;"Pudukkottai Branch 639";"BR00639";"Mira-Bhayandar";"IFSC00639"
640;"Karawal Nagar Branch 640";"BR00640";"Serampore";"IFSC00640"
641;"Patiala Branch 641";"BR00641";"Mango";"IFSC00641"
642;"Surat Branch 642";"BR00642";"Ichalkaranji";"IFSC00642"
643;"Nangloi Jat Branch 643";"BR00643";"Dibrugarh";"IFSC00643"
644;"Kolkata Branch 644";"BR00644";"Bathinda";"IFSC00644"
645;"Bhilwara Branch 645";"BR00645";"Amaravati";"IFSC00645"
646;"Nadiad Branch 646";"BR00646";"Panchkula";"IFSC00646"
647;"Udupi Branch 647";"BR00647";"South Dumdum";"IFSC00647"
648;"Hyderabad Branch 648";"BR00648";"Mahbubnagar";"IFSC00648"
649;"Jalandhar Branch 649";"BR00649";"Karnal";"IFSC00649"
650;"Sultan Pur Majra Branch 650";"BR00650";"Bhind";"IFSC00650"
651;"Visakhapatnam Branch 651";"BR00651";"Raichur";"IFSC00651"
652;"Bangalore Branch 652";"BR00652";"Anantapur";"IFSC00652"
653;"Bhind Branch 653";"BR00653";"Satara";"IFSC00653"
654;"Chandrapur Branch 654";"BR00654";"Ghaziabad";"IFSC00654"
655;"Sambhal Branch 655";"BR00655";"Anantapur";"IFSC00655"
656;"Kamarhati Branch 656";"BR00656";"Mira-Bhayandar";"IFSC00656"
657;"Gudivada Branch 657";"BR00657";"Thiruvananthapuram";"IFSC00657"
658;"Raipur Branch 658";"BR00658";"Khandwa";"IFSC00658"
659;"Nagaon Branch 659";"BR00659";"Adoni";"IFSC00659"
660;"Bhind Branch 660";"BR00660";"Farrukhabad";"IFSC00660"
661;"Bhilai Branch 661";"BR00661";"Rajahmundry";"IFSC00661"
662;"Udupi Branch 662";"BR00662";"Etawah";"IFSC00662"
663;"Noida Branch 663";"BR00663";"Madhyamgram";"IFSC00663"
664;"Mangalore Branch 664";"BR00664";"New Delhi";"IFSC00664"
665;"Cuttack Branch 665";"BR00665";"Ichalkaranji";"IFSC00665"
666;"Bidar Branch 666";"BR00666";"Rajpur Sonarpur";"IFSC00666"
667;"Burhanpur Branch 667";"BR00667";"Jorhat";"IFSC00667"
668;"Hazaribagh Branch 668";"BR00668";"Ludhiana";"IFSC00668"
669;"Bhagalpur Branch 669";"BR00669";"Bijapur";"IFSC00669"
670;"Suryapet Branch 670";"BR00670";"Mahbubnagar";"IFSC00670"
671;"Buxar Branch 671";"BR00671";"Jaipur";"IFSC00671"
672;"Ajmer Branch 672";"BR00672";"Indore";"IFSC00672"
673;"Mira-Bhayandar Branch 673";"BR00673";"Tumkur";"IFSC00673"
674;"Nagercoil Branch 674";"BR00674";"Udupi";"IFSC00674"
675;"Jehanabad Branch 675";"BR00675";"Purnia";"IFSC00675"
676;"Ratlam Branch 676";"BR00676";"Bidar";"IFSC00676"
677;"Raiganj Branch 677";"BR00677";"Ozhukarai";"IFSC00677"
678;"Ballia Branch 678";"BR00678";"Jammu";"IFSC00678"
679;"Mumbai Branch 679";"BR00679";"Nagpur";"IFSC00679"
680;"Sonipat Branch 680";"BR00680";"Nizamabad";"IFSC00680"
681;"Jodhpur Branch 681";"BR00681";"Gurgaon";"IFSC00681"
682;"Lucknow Branch 682";"BR00682";"Saharanpur";"IFSC00682"
683;"Howrah Branch 683";"BR00683";"Jabalpur";"IFSC00683"
684;"Aurangabad Branch 684";"BR00684";"Adoni";"IFSC00684"
685;"Thrissur Branch 685";"BR00685";"Visakhapatnam";"IFSC00685"
686;"Dibrugarh Branch 686";"BR00686";"Bharatpur";"IFSC00686"
687;"Raiganj Branch 687";"BR00687";"Muzaffarpur";"IFSC00687"
688;"Bilaspur Branch 688";"BR00688";"Danapur";"IFSC00688"
689;"Siliguri Branch 689";"BR00689";"Aizawl";"IFSC00689"
690;"Kalyan-Dombivli Branch 690";"BR00690";"Amritsar";"IFSC00690"
691;"Ozhukarai Branch 691";"BR00691";"Meerut";"IFSC00691"
692;"Erode Branch 692";"BR00692";"Pudukkottai";"IFSC00692"
693;"Nagaon Branch 693";"BR00693";"Amritsar";"IFSC00693"
694;"Mathura Branch 694";"BR00694";"Ghaziabad";"IFSC00694"
695;"Udupi Branch 695";"BR00695";"Nandyal";"IFSC00695"
696;"Erode Branch 696";"BR00696";"Noida";"IFSC00696"
697;"Bardhaman Branch 697";"BR00697";"Raiganj";"IFSC00697"
698;"Nellore Branch 698";"BR00698";"Miryalaguda";"IFSC00698"
699;"Guwahati Branch 699";"BR00699";"Jhansi";"IFSC00699"
700;"Bathinda Branch 700";"BR00700";"Nandyal";"IFSC00700"
701;"Jorhat Branch 701";"BR00701";"Chandigarh";"IFSC00701"
702;"Arrah Branch 702";"BR00702";"Bhimavaram";"IFSC00702"
703;"Surat Branch 703";"BR00703";"Haldia";"IFSC00703"
704;"Sasaram Branch 704";"BR00704";"Raiganj";"IFSC00704"
705;"Maheshtala Branch 705";"BR00705";"Chapra";"IFSC00705"
706;"Bongaigaon Branch 706";"BR00706";"Kollam";"IFSC00706"
707;"Raebareli Branch 707";"BR00707";"Hubli–Dharwad";"IFSC00707"
708;"Kamarhati Branch 708";"BR00708";"Sambhal";"IFSC00708"
709;"Jaipur Branch 709";"BR00709";"Rajpur Sonarpur";"IFSC00709"
710;"Sonipat Branch 710";"BR00710";"Durgapur";"IFSC00710"
711;"Secunderabad Branch 711";"BR00711";"Uluberia";"IFSC00711"
712;"Bhatpara Branch 712";"BR00712";"Gulbarga";"IFSC00712"
713;"Tezpur Branch 713";"BR00713";"Bhind";"IFSC00713"
714;"Muzaffarnagar Branch 714";"BR00714";"Kishanganj";"IFSC00714"
715;"Mumbai Branch 715";"BR00715";"Khammam";"IFSC00715"
716;"Chandigarh Branch 716";"BR00716";"Visakhapatnam";"IFSC00716"
717;"Sambhal Branch 717";"BR00717";"Latur";"IFSC00717"
718;"Kolkata Branch 718";"BR00718";"Warangal";"IFSC00718"
719;"Singrauli Branch 719";"BR00719";"Bijapur";"IFSC00719"
720;"Panvel Branch 720";"BR00720";"Tiruppur";"IFSC00720"
721;"Chandigarh Branch 721";"BR00721";"Nangloi Jat";"IFSC00721"
722;"Amritsar Branch 722";"BR00722";"Guntur";"IFSC00722"
723;"Gulbarga Branch 723";"BR00723";"Chennai";"IFSC00723"
724;"Bidar Branch 724";"BR00724";"Sikar";"IFSC00724"
725;"Junagadh Branch 725";"BR00725";"Agartala";"IFSC00725"
726;"Mangalore Branch 726";"BR00726";"Coimbatore";"IFSC00726"
727;"Gangtok Branch 727";"BR00727";"Hosur";"IFSC00727"
728;"Alwar Branch 728";"BR00728";"Lucknow";"IFSC00728"
729;"Kumbakonam Branch 729";"BR00729";"Singrauli";"IFSC00729"
730;"Panchkula Branch 730";"BR00730";"Ambattur";"IFSC00730"
731;"Panvel Branch 731";"BR00731";"Nandyal";"IFSC00731"
732;"Sagar Branch 732";"BR00732";"Dhanbad";"IFSC00732"
733;"Machilipatnam Branch 733";"BR00733";"Dhule";"IFSC00733"
734;"Saharanpur Branch 734";"BR00734";"Dhanbad";"IFSC00734"
735;"Ambattur Branch 735";"BR00735";"Rourkela";"IFSC00735"
736;"Baranagar Branch 736";"BR00736";"Alwar";"IFSC00736"
737;"Bhagalpur Branch 737";"BR00737";"Tiruvottiyur";"IFSC00737"
738;"Imphal Branch 738";"BR00738";"Guntakal";"IFSC00738"
739;"Suryapet Branch 739";"BR00739";"Pali";"IFSC00739"
740;"Ulhasnagar Branch 740";"BR00740";"Loni";"IFSC00740"
741;"Nagercoil Branch 741";"BR00741";"Bidhannagar";"IFSC00741"
742;"Raipur Branch 742";"BR00742";"Bhavnagar";"IFSC00742"
743;"Jaunpur Branch 743";"BR00743";"Raipur";"IFSC00743"
744;"Ujjain Branch 744";"BR00744";"Bikaner";"IFSC00744"
745;"Arrah Branch 745";"BR00745";"Srinagar";"IFSC00745"
746;"Solapur Branch 746";"BR00746";"Bally";"IFSC00746"
747;"Vijayanagaram Branch 747";"BR00747";"Bhilai";"IFSC00747"
748;"Vasai-Virar Branch 748";"BR00748";"Pune";"IFSC00748"
749;"Miryalaguda Branch 749";"BR00749";"Dehradun";"IFSC00749"
750;"Kota Branch 750";"BR00750";"Medininagar";"IFSC00750"
751;"Sambalpur Branch 751";"BR00751";"Mango";"IFSC00751"
752;"Ballia Branch 752";"BR00752";"Nagercoil";"IFSC00752"
753;"Jorhat Branch 753";"BR00753";"Faridabad";"IFSC00753"
754;"Jalna Branch 754";"BR00754";"Siliguri";"IFSC00754"
755;"Medininagar Branch 755";"BR00755";"Sangli-Miraj & Kupwad";"IFSC00755"
756;"Bokaro Branch 756";"BR00756";"Guwahati";"IFSC00756"
757;"Aligarh Branch 757";"BR00757";"Bijapur";"IFSC00757"
