"atm_id";"branch_id";"location";"city";"status"
456;10302;"68/74
Sekhon Marg";"Mumbai";"Inactive"
457;20123;"H.No. 87, Patla Zila";"Aurangabad";"Active"
458;44441;"10
Dutt Zila";"Mumbai";"Inactive"
459;17638;"H.No. 57, Pai Nagar";"Thane";"Active"
460;43136;"43/97
Khanna Circle";"Solapur";"Active"
461;12902;"H.No. 01, Mukherjee Road";"Ahmednagar";"Inactive"
462;48238;"H.No. 95
Chahal Street";"Mumbai";"Inactive"
463;39154;"839
Jani Road";"Satara";"Active"
464;39815;"H.No. 303, Baral Path";"Nashik";"Inactive"
465;37162;"19/545
Bumb Road";"Kolhapur";"Active"
466;12905;"16, Krishnamurthy Street";"Satara";"Active"
467;11303;"80, Bassi Chowk";"Mumbai";"Active"
468;13575;"83/48, Madan Zila";"Solapur";"Inactive"
469;30357;"73/20, Nadig Street";"Ahmednagar";"Inactive"
470;17965;"11, Dara Road";"Nashik";"Active"
471;6652;"62/093
Modi Marg";"Aurangabad";"Inactive"
472;31675;"53/34, Kannan Path";"Nashik";"Active"
473;28621;"20, Dube Marg";"Ahmednagar";"Active"
474;40297;"H.No. 676, Ben Marg";"Satara";"Inactive"
475;12832;"27, Saran Circle";"Satara";"Active"
476;47801;"32/380, Keer Circle";"Satara";"Active"
477;42569;"H.No. 227, Gill Zila";"Aurangabad";"Active"
478;2494;"96/76
Khosla Marg";"Nagpur";"Active"
479;9854;"80/19
Nagar Marg";"Pune";"Inactive"
480;37904;"20/406, Kaur Zila";"Solapur";"Inactive"
481;29955;"85/72, Virk Circle";"Solapur";"Active"
482;48240;"H.No. 53
Deol Chowk";"Mumbai";"Inactive"
483;41310;"H.No. 35
Trivedi Zila";"Nagpur";"Inactive"
484;29954;"778
Jaggi Street";"Nagpur";"Active"
485;7171;"H.No. 584, Hayer";"Nagpur";"Active"
486;4268;"43/680, Gour Nagar";"Satara";"Active"
487;5731;"52/59
Sarraf Nagar";"Mumbai";"Active"
488;38556;"74
Mammen Path";"Nashik";"Active"
489;18293;"486, Mahal Circle";"Nagpur";"Inactive"
490;26349;"H.No. 40, Shanker Chowk";"Aurangabad";"Active"
491;39135;"347
Gade Ganj";"Solapur";"Active"
492;47647;"530, Kale Marg";"Ahmednagar";"Inactive"
493;5252;"66/13, Viswanathan Zila";"Satara";"Active"
494;31025;"400, Varghese Path";"Solapur";"Active"
495;39439;"58/90, Kamdar Chowk";"Aurangabad";"Active"
496;42935;"907
Majumdar Road";"Nagpur";"Active"
497;31858;"69/23, Parikh Nagar";"Solapur";"Active"
498;41655;"147, Shah Nagar";"Thane";"Active"
499;20711;"30/401
Kalita Road";"Nashik";"Active"
500;23440;"H.No. 889, Tiwari Marg";"Satara";"Active"
501;34846;"H.No. 400
Nanda";"Kolhapur";"Active"
502;1133;"H.No. 805
Dhaliwal Road";"Kolhapur";"Inactive"
503;40509;"04, Thaman Ganj";"Kolhapur";"Active"
504;46945;"H.No. 653
Ram";"Nagpur";"Inactive"
505;9931;"830, Dalal Zila";"Pune";"Inactive"
506;41802;"930, Srinivas";"Nagpur";"Inactive"
507;9703;"72
Kurian Ganj";"Kolhapur";"Inactive"
508;31519;"H.No. 085
Walia Marg";"Solapur";"Inactive"
509;24970;"H.No. 95
Anand Ganj";"Nagpur";"Inactive"
510;25656;"H.No. 20
Khalsa Marg";"Kolhapur";"Inactive"
511;30374;"02, Cheema Zila";"Nagpur";"Active"
512;43151;"68/355
Handa Circle";"Nagpur";"Inactive"
513;29340;"909
Goel Nagar";"Mumbai";"Inactive"
514;43084;"26/09
Tripathi Nagar";"Nashik";"Active"
515;10506;"86/44
Murty Nagar";"Thane";"Active"
516;19607;"16, Saini Street";"Mumbai";"Inactive"
517;33806;"458, Krishnamurthy Marg";"Satara";"Inactive"
518;31437;"H.No. 849
Nazareth Marg";"Kolhapur";"Inactive"
519;1238;"H.No. 755
Char";"Nashik";"Inactive"
520;12853;"23/12
Balasubramanian Street";"Mumbai";"Active"
521;25791;"H.No. 848
Uppal Marg";"Solapur";"Active"
522;41102;"H.No. 60, Choudhury Zila";"Nagpur";"Inactive"
523;30920;"714, Mallick Street";"Nagpur";"Active"
524;21219;"31/167
Jayaraman Nagar";"Nashik";"Inactive"
525;25217;"27/937, Mani Marg";"Aurangabad";"Inactive"
526;33293;"H.No. 20
Misra Nagar";"Satara";"Active"
527;21923;"813
Mohan Road";"Mumbai";"Active"
528;30130;"88
Tripathi Path";"Solapur";"Inactive"
529;39426;"H.No. 296
Koshy Ganj";"Satara";"Inactive"
530;46881;"H.No. 89
Sawhney Street";"Satara";"Inactive"
531;24195;"63/81
Sibal Path";"Thane";"Active"
532;23323;"714, Nazareth Nagar";"Nagpur";"Inactive"
533;36510;"81/862
Hayer Chowk";"Satara";"Active"
534;28366;"H.No. 37
Goswami Marg";"Aurangabad";"Active"
535;36719;"H.No. 319
Suresh Street";"Satara";"Inactive"
536;26341;"861
Tak Road";"Solapur";"Inactive"
537;35832;"H.No. 03, Kale Ganj";"Nagpur";"Active"
538;48188;"H.No. 68
Sathe Street";"Nagpur";"Inactive"
539;41373;"298
Chander Ganj";"Solapur";"Active"
540;38156;"22/590
Bumb Circle";"Pune";"Inactive"
541;46326;"H.No. 752, Yogi Path";"Thane";"Active"
542;48575;"61/946, Korpal Zila";"Pune";"Active"
543;27911;"H.No. 657
Varma Nagar";"Satara";"Inactive"
544;9291;"04, Edwin Road";"Aurangabad";"Inactive"
545;8123;"82/84, Sethi Street";"Aurangabad";"Inactive"
546;39398;"61/076
Chandran Chowk";"Thane";"Active"
547;34659;"04/180
Dugar Road";"Nashik";"Inactive"
548;18153;"737, Mahal Chowk";"Thane";"Active"
549;46640;"66/790, Dhawan Marg";"Nagpur";"Inactive"
550;32558;"48/68
Mukhopadhyay Marg";"Nashik";"Active"
551;156;"H.No. 93, Deo Zila";"Ahmednagar";"Active"
552;7791;"H.No. 548
Iyengar Chowk";"Ahmednagar";"Active"
553;30562;"464
Chander";"Satara";"Inactive"
554;14547;"91/75
Tata Marg";"Ahmednagar";"Active"
555;21200;"H.No. 76, Bhandari Road";"Thane";"Inactive"
556;36469;"887, Mallick Circle";"Satara";"Inactive"
557;33455;"73/94
Mukhopadhyay";"Aurangabad";"Active"
558;10908;"699
Buch Chowk";"Ahmednagar";"Active"
559;20184;"778
Suresh Road";"Nashik";"Active"
560;32743;"62, Gupta Ganj";"Pune";"Inactive"
561;6213;"30
Samra Marg";"Aurangabad";"Inactive"
562;2226;"31
Bath Road";"Pune";"Active"
563;18861;"H.No. 732
Divan Nagar";"Pune";"Active"
564;37526;"69/63
Ratta Circle";"Aurangabad";"Active"
565;36109;"H.No. 42, Dora Chowk";"Aurangabad";"Inactive"
566;26368;"864, Gaba Chowk";"Kolhapur";"Active"
567;39151;"H.No. 683, Rastogi Zila";"Aurangabad";"Active"
568;15981;"624, Kala Street";"Aurangabad";"Active"
569;48561;"H.No. 64, Merchant Circle";"Kolhapur";"Active"
570;27979;"666, Sachdev Zila";"Mumbai";"Inactive"
571;23436;"775
Gokhale Nagar";"Nashik";"Active"
572;28721;"53/22
Chatterjee Chowk";"Ahmednagar";"Inactive"
573;46774;"38/17
Maharaj Nagar";"Nashik";"Inactive"
574;1696;"484, Soman Ganj";"Kolhapur";"Active"
575;17914;"14/86, Mane Zila";"Kolhapur";"Active"
576;46076;"533
Dutta Road";"Nashik";"Inactive"
577;14495;"867
Narayan";"Nagpur";"Active"
578;41025;"548, Nagar Nagar";"Nashik";"Inactive"
579;12204;"H.No. 345, Kapoor Circle";"Ahmednagar";"Inactive"
580;11245;"47, Bali Chowk";"Aurangabad";"Active"
581;33361;"95/73
Gera Street";"Mumbai";"Inactive"
582;20824;"H.No. 46
Parmer";"Aurangabad";"Active"
583;29122;"02, Ratta Path";"Satara";"Active"
584;37638;"H.No. 512, Dash Ganj";"Mumbai";"Inactive"
585;45798;"H.No. 17, Chad Path";"Satara";"Inactive"
586;46081;"134, Gola Marg";"Ahmednagar";"Active"
587;29035;"45/501, Bhasin";"Mumbai";"Active"
588;25545;"87/56
Ravel Nagar";"Satara";"Inactive"
589;24391;"H.No. 425, Nazareth Chowk";"Solapur";"Active"
590;35609;"039
Saran Street";"Thane";"Active"
591;24730;"H.No. 119, Devi Path";"Satara";"Active"
592;7498;"87/71, Nayak Road";"Nagpur";"Inactive"
593;30720;"H.No. 49, Purohit Path";"Kolhapur";"Active"
594;42658;"304
Handa Nagar";"Solapur";"Active"
595;34446;"116
Dhar Street";"Mumbai";"Active"
596;43848;"H.No. 891
Gulati Circle";"Mumbai";"Active"
597;27106;"H.No. 13, Sura Street";"Nashik";"Active"
598;13441;"31, Prabhakar Chowk";"Solapur";"Inactive"
599;25842;"61/681
Madan Street";"Pune";"Active"
600;20026;"21/983
Walla Nagar";"Aurangabad";"Inactive"
601;18886;"H.No. 767
Chaudhari Zila";"Aurangabad";"Active"
602;37561;"H.No. 411, Vaidya Marg";"Mumbai";"Active"
603;23536;"798, Yogi";"Pune";"Active"
604;5185;"H.No. 96
Mohan Ganj";"Satara";"Active"
605;40238;"178, Baria Street";"Solapur";"Active"
606;37488;"42/194
Lala Chowk";"Satara";"Inactive"
607;31976;"H.No. 241, Desai";"Mumbai";"Active"
608;23684;"00/167, Kumar Zila";"Pune";"Active"
609;5984;"H.No. 650
Pau Zila";"Thane";"Active"
610;35950;"H.No. 31, Bala Circle";"Thane";"Active"
611;42155;"H.No. 13, Chada Chowk";"Satara";"Active"
612;7190;"23/72
Chaudhari Nagar";"Kolhapur";"Inactive"
613;25106;"07/852, Srinivas Marg";"Pune";"Inactive"
614;45921;"H.No. 70, Edwin Road";"Nashik";"Active"
615;30985;"H.No. 149, Chaudhuri Marg";"Thane";"Active"
616;16395;"20/95, Bhardwaj Chowk";"Kolhapur";"Active"
617;48865;"H.No. 78, Bhagat Street";"Pune";"Active"
618;44944;"912
Lanka";"Satara";"Active"
619;17335;"38/090
Bahri Nagar";"Solapur";"Inactive"
620;15727;"05/90
De Chowk";"Ahmednagar";"Inactive"
621;12142;"H.No. 36
Chowdhury Chowk";"Thane";"Active"
622;3047;"67, Bawa Circle";"Pune";"Inactive"
623;5766;"78, Oak Circle";"Kolhapur";"Active"
624;33871;"H.No. 136, Karnik Road";"Thane";"Inactive"
625;34152;"417
Nagar Nagar";"Kolhapur";"Inactive"
626;9406;"H.No. 356
Seth Circle";"Satara";"Inactive"
627;33799;"90/792
Kannan Marg";"Nagpur";"Active"
628;36385;"28/568, Sagar Nagar";"Pune";"Inactive"
629;16887;"03/498
Sha Nagar";"Ahmednagar";"Inactive"
630;25158;"78/83
Vasa Chowk";"Solapur";"Inactive"
631;7538;"H.No. 822, Tella Nagar";"Nagpur";"Active"
632;16649;"H.No. 302, Nagarajan";"Ahmednagar";"Inactive"
633;40746;"93/686
Yogi";"Solapur";"Inactive"
634;6387;"77/053, Mangat Marg";"Satara";"Inactive"
635;22785;"96/98
Pai Road";"Aurangabad";"Active"
636;26110;"97/993, Chandran Circle";"Nagpur";"Inactive"
637;31510;"H.No. 36, Wali Circle";"Nagpur";"Inactive"
638;6707;"H.No. 23, Mallick Nagar";"Ahmednagar";"Inactive"
639;24543;"17, Rajan Chowk";"Thane";"Inactive"
640;29939;"69/726
Oak Zila";"Mumbai";"Inactive"
641;47637;"41, Sekhon Street";"Pune";"Inactive"
642;26653;"82/800, Kulkarni Chowk";"Satara";"Inactive"
643;2301;"H.No. 94, Suresh Road";"Nagpur";"Active"
644;5247;"62, Dada Zila";"Ahmednagar";"Inactive"
645;41515;"04/29
Sengupta Path";"Satara";"Inactive"
646;2776;"H.No. 62
Mohan Circle";"Ahmednagar";"Inactive"
647;33532;"H.No. 051, Chadha Nagar";"Satara";"Inactive"
648;46605;"41/455
Butala Road";"Thane";"Inactive"
649;7819;"H.No. 789, Bera Road";"Aurangabad";"Active"
650;49912;"30/64, Bhasin Chowk";"Ahmednagar";"Active"
651;1053;"284
Dave";"Pune";"Inactive"
652;1250;"H.No. 31
Mittal Road";"Aurangabad";"Active"
653;39718;"14
Ramachandran Zila";"Mumbai";"Inactive"
654;16980;"H.No. 68
Rajagopalan Chowk";"Aurangabad";"Inactive"
655;45020;"H.No. 856
Radhakrishnan Road";"Thane";"Active"
656;23520;"H.No. 34, Batra Zila";"Thane";"Active"
657;2423;"H.No. 09
Edwin";"Mumbai";"Active"
658;15803;"38/67, Gera Ganj";"Pune";"Active"
659;38224;"482, Khurana Path";"Pune";"Inactive"
660;35555;"54/42
Sethi Marg";"Satara";"Active"
661;36519;"97/42, Golla Road";"Solapur";"Active"
662;6370;"84, Kota Marg";"Solapur";"Inactive"
663;11685;"H.No. 30
Gade Circle";"Thane";"Inactive"
664;14170;"121
Vala Path";"Nashik";"Inactive"
665;2095;"25/107, Swaminathan Zila";"Pune";"Inactive"
666;30106;"406
Bajwa";"Nashik";"Active"
667;13524;"083
Oommen Street";"Kolhapur";"Active"
668;4827;"61/97
Mangal Circle";"Nashik";"Active"
669;11529;"H.No. 181, Aurora Zila";"Aurangabad";"Active"
670;30523;"H.No. 373, Narain Road";"Nagpur";"Active"
671;8338;"H.No. 896
Malhotra Marg";"Pune";"Inactive"
672;44115;"92/62, Chokshi";"Nagpur";"Active"
673;36306;"H.No. 900, Chandra Chowk";"Pune";"Active"
674;27564;"377, Rastogi Road";"Satara";"Inactive"
675;45332;"623, Dey Marg";"Mumbai";"Active"
676;23051;"H.No. 777, Mutti Path";"Pune";"Active"
677;31120;"H.No. 58, Chand Street";"Satara";"Inactive"
678;35226;"H.No. 36
Dhar Marg";"Mumbai";"Active"
679;17472;"H.No. 649, Sen Ganj";"Thane";"Active"
680;47771;"65/46
Rege";"Satara";"Inactive"
681;24873;"953
Prabhakar Circle";"Kolhapur";"Inactive"
682;45389;"44/83, Wadhwa Circle";"Solapur";"Inactive"
683;44736;"278
Buch Path";"Nagpur";"Active"
684;41136;"H.No. 969
Mohanty Circle";"Ahmednagar";"Active"
685;16885;"279
Vig Nagar";"Satara";"Inactive"
686;28624;"H.No. 99
Brar Nagar";"Kolhapur";"Active"
687;23985;"33/458, Bobal Ganj";"Solapur";"Active"
688;22132;"H.No. 683, Bansal Ganj";"Pune";"Inactive"
689;37196;"71/53, Atwal Marg";"Nagpur";"Active"
690;9813;"92, Raja";"Mumbai";"Inactive"
691;24978;"19/317
Mohan Zila";"Satara";"Active"
692;1088;"62/163, Prasad Road";"Ahmednagar";"Active"
693;41780;"05/105
Narayan Street";"Kolhapur";"Inactive"
694;43419;"929
Wable Zila";"Thane";"Active"
695;42933;"H.No. 13
Gara Circle";"Thane";"Inactive"
696;15782;"55/57
Trivedi Ganj";"Nashik";"Inactive"
697;7676;"H.No. 632, Mahajan Nagar";"Mumbai";"Inactive"
698;43108;"947, Dutt Path";"Aurangabad";"Inactive"
699;9830;"19/748, De Marg";"Solapur";"Active"
700;24885;"36, Munshi Chowk";"Thane";"Active"
701;47709;"44
Lalla Street";"Nagpur";"Inactive"
702;45087;"90/899, Borah Road";"Nashik";"Active"
703;41972;"H.No. 793, Pau Nagar";"Mumbai";"Active"
704;18293;"H.No. 62, Buch Road";"Pune";"Active"
705;13641;"H.No. 75, Yohannan Chowk";"Solapur";"Inactive"
706;1428;"23
Mallick Street";"Solapur";"Inactive"
707;10174;"H.No. 875, Thakur Circle";"Thane";"Active"
708;34145;"H.No. 377, Manda Circle";"Solapur";"Active"
709;29474;"99/877
Kulkarni";"Mumbai";"Inactive"
710;34137;"H.No. 56, Rajagopalan Street";"Satara";"Inactive"
711;678;"H.No. 078, Bandi Nagar";"Kolhapur";"Inactive"
712;49798;"H.No. 784
Buch Road";"Aurangabad";"Inactive"
713;40947;"H.No. 036
Rama Zila";"Mumbai";"Inactive"
714;37663;"H.No. 530, Tella Path";"Nashik";"Inactive"
715;6296;"85
Parsa Zila";"Nagpur";"Active"
716;45089;"613
Bahri Circle";"Kolhapur";"Active"
717;34120;"H.No. 343, Keer Zila";"Aurangabad";"Active"
718;27321;"H.No. 676
Gulati Street";"Aurangabad";"Active"
719;5123;"50
Ramesh Path";"Mumbai";"Active"
720;6459;"57/60, Ramesh";"Pune";"Inactive"
721;45190;"H.No. 79
Shenoy Circle";"Thane";"Active"
722;49531;"133
Soni Circle";"Nagpur";"Inactive"
723;13478;"23/68
Mandal";"Ahmednagar";"Inactive"
724;21855;"53/42, Wadhwa Nagar";"Kolhapur";"Inactive"
725;28446;"31, Hayre Chowk";"Kolhapur";"Active"
726;1498;"93
Chhabra Zila";"Nagpur";"Active"
727;29787;"H.No. 78
Om Marg";"Thane";"Inactive"
728;20568;"H.No. 703, Kannan";"Ahmednagar";"Active"
729;47934;"29
Sood Circle";"Ahmednagar";"Inactive"
730;45633;"17, Mohanty Zila";"Nagpur";"Inactive"
731;43536;"56/649
Merchant Street";"Mumbai";"Active"
732;18421;"H.No. 96, Choudhary Path";"Pune";"Inactive"
733;20046;"234, Rajagopalan Marg";"Mumbai";"Inactive"
734;4485;"H.No. 701, Chokshi Marg";"Thane";"Inactive"
735;1545;"H.No. 251
Bhakta Road";"Pune";"Inactive"
736;5551;"98/822, Nagar Chowk";"Pune";"Inactive"
737;4877;"H.No. 58, Mand Path";"Kolhapur";"Inactive"
738;16090;"37
Bala Marg";"Thane";"Inactive"
739;19796;"31/80
Kashyap Path";"Thane";"Active"
740;24175;"81
Bora Street";"Satara";"Inactive"
741;20379;"H.No. 233
Bhakta Ganj";"Aurangabad";"Inactive"
742;23096;"863
Datta Road";"Aurangabad";"Active"
743;24295;"H.No. 572
Bail Nagar";"Nagpur";"Inactive"
744;24539;"78, Swamy Circle";"Mumbai";"Inactive"
745;45827;"H.No. 628, Pal Nagar";"Solapur";"Active"
746;4841;"H.No. 295, Murty Chowk";"Ahmednagar";"Inactive"
747;29253;"18/82, Char Zila";"Nashik";"Active"
748;10151;"10, Bhagat Nagar";"Mumbai";"Inactive"
749;34918;"419
Ravi Road";"Satara";"Inactive"
750;18768;"52/04
Dora";"Aurangabad";"Inactive"
751;41829;"53, Ranganathan";"Solapur";"Inactive"
752;21711;"H.No. 88
Suri Zila";"Solapur";"Active"
753;6962;"32, Loyal";"Ahmednagar";"Inactive"
754;49976;"78/999, Barad Zila";"Solapur";"Inactive"
755;37715;"868, Soman Nagar";"Pune";"Active"
756;19077;"639
Sheth Nagar";"Kolhapur";"Active"
757;27992;"67/28, Doshi";"Mumbai";"Inactive"
758;29407;"06/21
Sekhon Circle";"Satara";"Active"
759;49060;"69
Goda Street";"Ahmednagar";"Active"
760;809;"H.No. 371, Chauhan Path";"Nashik";"Active"
761;1482;"69/095
Prabhu Road";"Nagpur";"Inactive"
762;7335;"H.No. 13
Hayre Circle";"Ahmednagar";"Active"
763;45990;"03/67, Walla Street";"Pune";"Active"
764;42299;"H.No. 588
Char Circle";"Mumbai";"Active"
765;39953;"59/482, Munshi Circle";"Thane";"Inactive"
766;26130;"H.No. 18, Kannan Road";"Ahmednagar";"Inactive"
767;28074;"59
Raval Ganj";"Kolhapur";"Active"
768;17595;"64/55
Jain Circle";"Ahmednagar";"Inactive"
769;10627;"H.No. 889, Om Marg";"Thane";"Inactive"
770;34767;"13/09
Dayal Chowk";"Nagpur";"Inactive"
771;14590;"H.No. 08
Dhawan Street";"Ahmednagar";"Inactive"
772;29526;"996, Brar Marg";"Satara";"Active"
773;11580;"22/85, Lata Ganj";"Solapur";"Inactive"
774;19600;"80, Sachdeva Path";"Pune";"Inactive"
775;43468;"73/077
Shan";"Kolhapur";"Active"
776;14005;"35/93, Sarna Circle";"Solapur";"Inactive"
777;14519;"12/641
Bhat Nagar";"Aurangabad";"Active"
778;42771;"H.No. 89
Hayre Marg";"Aurangabad";"Active"
779;37232;"876
Yadav Marg";"Kolhapur";"Inactive"
780;22624;"995
Bhatia Ganj";"Ahmednagar";"Inactive"
781;45071;"H.No. 76
Dani Path";"Nashik";"Active"
782;13925;"H.No. 581, Rai Zila";"Kolhapur";"Active"
783;8944;"H.No. 14, Mahajan Ganj";"Satara";"Active"
784;36748;"H.No. 343
Bakshi Nagar";"Aurangabad";"Inactive"
785;34628;"54/885
Rama";"Mumbai";"Active"
786;32862;"H.No. 23
Rajagopalan Zila";"Pune";"Active"
787;38110;"73/55, Bora Ganj";"Aurangabad";"Inactive"
788;25370;"12
Saraf";"Mumbai";"Inactive"
789;16215;"75/242
Kata Marg";"Solapur";"Active"
790;9817;"348
Nagarajan";"Nagpur";"Inactive"
791;5396;"H.No. 70, Bajaj Road";"Satara";"Inactive"
792;7677;"346, Lad Path";"Pune";"Active"
793;17412;"11, Sarraf Marg";"Satara";"Inactive"
794;17459;"90/21, Rajan Zila";"Pune";"Inactive"
795;5024;"292
Dewan Circle";"Pune";"Active"
796;29021;"H.No. 599, Basak Zila";"Aurangabad";"Inactive"
797;28120;"92/711
Tripathi Nagar";"Pune";"Active"
798;39884;"34/171
Pandit Road";"Mumbai";"Active"
799;29802;"23/26, Solanki Nagar";"Ahmednagar";"Active"
800;953;"16
Dugal";"Nagpur";"Active"
801;35331;"23/97, Jain Chowk";"Kolhapur";"Active"
802;26590;"H.No. 353, Basak Zila";"Pune";"Inactive"
803;13873;"H.No. 21
Contractor Ganj";"Nagpur";"Inactive"
804;37025;"75/209, Chhabra Path";"Ahmednagar";"Active"
805;27982;"H.No. 76
Mand Nagar";"Thane";"Inactive"
806;9318;"H.No. 887
Mukherjee Marg";"Kolhapur";"Active"
807;25198;"H.No. 843
Kapur Path";"Nashik";"Active"
808;14883;"17/56, Contractor Zila";"Ahmednagar";"Inactive"
809;11592;"63/50
Chopra Road";"Solapur";"Inactive"
810;3555;"767
Bir Path";"Mumbai";"Inactive"
811;11433;"10, Ratti Nagar";"Solapur";"Inactive"
812;32493;"020
Savant Chowk";"Pune";"Inactive"
813;18506;"37
Soman Path";"Kolhapur";"Inactive"
814;38378;"46/740, Aggarwal Ganj";"Nagpur";"Inactive"
815;8297;"H.No. 435
Reddy Ganj";"Kolhapur";"Inactive"
816;9504;"74/443, Buch Ganj";"Pune";"Active"
817;36316;"H.No. 72, Ramesh Ganj";"Aurangabad";"Inactive"
818;32272;"44, Shukla Road";"Ahmednagar";"Active"
819;22736;"37/36
Char Ganj";"Nashik";"Inactive"
820;19531;"H.No. 33, Agate Marg";"Aurangabad";"Active"
821;10916;"44, Pradhan Ganj";"Kolhapur";"Active"
822;38839;"23
Choudhary Street";"Satara";"Inactive"
823;28759;"H.No. 86
Loyal Street";"Solapur";"Active"
824;3590;"H.No. 01, Kant Road";"Satara";"Inactive"
825;6251;"H.No. 08
Pal";"Thane";"Inactive"
826;7616;"54/275
Bhargava Circle";"Nagpur";"Active"
827;1170;"44/37
Sen Zila";"Nagpur";"Inactive"
828;46693;"85
Gandhi Chowk";"Aurangabad";"Active"
829;37279;"93/84, Bala Circle";"Mumbai";"Active"
830;21698;"32/71, Issac Chowk";"Aurangabad";"Inactive"
831;37819;"H.No. 252, Desai Path";"Nagpur";"Active"
832;33079;"644
Reddy Ganj";"Nashik";"Active"
833;40932;"97/799, Vasa";"Satara";"Active"
834;45207;"313, Deshmukh Street";"Nagpur";"Active"
835;5106;"57/898, Chowdhury Circle";"Nashik";"Active"
836;32930;"28
Khosla Ganj";"Nagpur";"Inactive"
837;11476;"H.No. 423, Vig Ganj";"Solapur";"Inactive"
838;37989;"H.No. 118
Chandra Chowk";"Nashik";"Inactive"
839;44924;"649
Uppal Street";"Solapur";"Active"
840;14217;"37/19
Zacharia Ganj";"Aurangabad";"Active"
841;4677;"H.No. 37, Goyal Ganj";"Mumbai";"Active"
842;33156;"62/291, Dewan Circle";"Ahmednagar";"Inactive"
843;20275;"H.No. 25, Sahota";"Mumbai";"Active"
844;23201;"H.No. 959
Sundaram Path";"Kolhapur";"Inactive"
845;11173;"376, Tara Circle";"Thane";"Inactive"
846;20033;"05/732, Tank Road";"Mumbai";"Inactive"
847;18848;"736
Soman Path";"Aurangabad";"Active"
848;39284;"H.No. 915, Suri Path";"Nagpur";"Active"
849;40080;"H.No. 51, Shanker Chowk";"Thane";"Active"
850;10358;"030, Arya Ganj";"Mumbai";"Inactive"
851;22518;"H.No. 09, Prakash Road";"Pune";"Active"
852;16052;"30, Oak Chowk";"Nashik";"Active"
853;13325;"18/42
Saxena Nagar";"Satara";"Active"
854;18025;"48
Dyal Path";"Ahmednagar";"Inactive"
855;32843;"H.No. 795, Kalla";"Satara";"Inactive"
856;3230;"H.No. 65
Kashyap Path";"Aurangabad";"Active"
857;44884;"H.No. 977, Toor Nagar";"Satara";"Inactive"
858;6819;"34
Ramachandran Circle";"Satara";"Inactive"
859;23342;"H.No. 72
Sagar Chowk";"Solapur";"Active"
860;41155;"61, Khanna Road";"Solapur";"Active"
861;23622;"H.No. 860, De Marg";"Mumbai";"Inactive"
862;48585;"H.No. 264, Anne";"Ahmednagar";"Active"
863;25310;"H.No. 929, Behl Road";"Aurangabad";"Inactive"
864;15404;"48, Gara Path";"Nashik";"Inactive"
865;16914;"H.No. 456, Tara Zila";"Thane";"Inactive"
866;30323;"H.No. 075, Singhal Road";"Nashik";"Active"
867;49070;"17
Buch";"Nashik";"Active"
868;6050;"H.No. 249, Gole";"Nagpur";"Active"
869;35300;"23, Ranganathan Ganj";"Ahmednagar";"Active"
870;22925;"93/143
Tak Nagar";"Thane";"Inactive"
871;933;"12/67, Saini Path";"Kolhapur";"Active"
872;2771;"57/03, Chand Marg";"Pune";"Active"
873;47567;"91/732
Ramaswamy Nagar";"Kolhapur";"Inactive"
874;2272;"61/15
Suri Path";"Solapur";"Active"
875;40003;"57/314
Grewal Road";"Aurangabad";"Inactive"
876;23124;"H.No. 84, Salvi Zila";"Thane";"Inactive"
877;17640;"50/64, Khalsa Road";"Thane";"Active"
878;13250;"91/414
Sahni Path";"Nashik";"Active"
879;39337;"606
Issac Ganj";"Ahmednagar";"Inactive"
880;14142;"276, Walla Nagar";"Kolhapur";"Active"
881;14449;"952
Randhawa Marg";"Aurangabad";"Inactive"
882;4337;"79, Datta Path";"Ahmednagar";"Active"
883;35881;"H.No. 506, Saxena";"Nagpur";"Active"
884;28705;"H.No. 89, Singh Road";"Nagpur";"Inactive"
885;10994;"22/263
Tella Ganj";"Satara";"Active"
886;21556;"917
Sidhu Chowk";"Mumbai";"Active"
887;39592;"024, Barad Path";"Nashik";"Active"
888;44624;"87/56
Bhatia Nagar";"Ahmednagar";"Active"
889;35555;"H.No. 995
Chakraborty Road";"Solapur";"Inactive"
890;24207;"11, Lall Nagar";"Nashik";"Active"
891;47066;"84/30, Sharaf Circle";"Thane";"Active"
892;3552;"H.No. 344
Bakshi Circle";"Satara";"Active"
893;48696;"168, Balasubramanian Road";"Kolhapur";"Inactive"
